股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,log_return,ma5,ma10,ma20,vol_ma5,vol_ratio
沪深300,000300,2021-01-06,5386.51,5417.67,5433.47,5341.43,193773445,444434378752.0,1.71,0.92,49.17,0.59,20210106,0.0092,0.00911729383171359,5275.778,5153.539,5058.5555,190128988.6,1.0191683363322745
沪深300,000300,2021-01-07,5428.39,5513.66,5513.66,5413.35,219872079,473385353216.0,1.85,1.77,95.99,0.67,20210107,0.0177,0.01756281575073632,5355.768000000001,5204.193,5087.1035,204378115.0,1.0758102891789563
沪深300,000300,2021-01-08,5526.29,5495.43,5547.47,5442.69,204324956,473567653888.0,1.9,-0.33,-18.23,0.62,20210108,-0.0033,-0.0033118117232875397,5412.5960000000005,5253.734,5114.849,210922604.4,0.968720050566567
沪深300,000300,2021-01-11,5504.24,5441.16,5555.69,5412.5,231835983,522298482688.0,2.61,-0.99,-54.27,0.7,20210111,-0.009899999999999999,-0.00992456432066068,5447.284,5293.648999999999,5142.425499999999,214947524.4,1.0785701470493418
沪深300,000300,2021-01-12,5419.5,5596.35,5596.35,5417.63,224220186,486233759744.0,3.28,2.85,155.19,0.68,20210112,0.0285,0.028122326091611038,5492.854,5346.843000000001,5175.501,214805329.8,1.0438297141358919
沪深300,000300,2021-01-13,5609.26,5577.97,5644.72,5535.14,261569887,546959736832.0,1.96,-0.33,-18.38,0.79,20210113,-0.0033,-0.003289688603113591,5524.914,5400.346,5207.1445,228364618.2,1.1454046124208221
沪深300,000300,2021-01-14,5556.21,5470.46,5568.02,5458.68,243683379,501890113536.0,1.96,-1.93,-107.51,0.74,20210114,-0.019299999999999998,-0.019462202956968697,5516.274,5436.021000000001,5232.974,233126878.2,1.0452822123365095
沪深300,000300,2021-01-15,5471.39,5458.08,5500.63,5390.27,238637435,475709919232.0,2.02,-0.23,-12.38,0.72,20210115,-0.0023,-0.0022656283996982086,5508.804000000001,5460.7,5255.004,239989374.0,0.9943666714177104
沪深300,000300,2021-01-18,5438.16,5518.52,5541.46,5410.78,207051868,422717210624.0,2.39,1.11,60.44,0.63,20210118,0.0111,0.011012628835084536,5524.276,5485.780000000001,5280.931500000001,235032551.0,0.8809497540619384
沪深300,000300,2021-01-19,5525.97,5437.52,5532.48,5415.72,211043425,433205178368.0,2.12,-1.47,-81.0,0.64,20210119,-0.0147,-0.014786633828512256,5492.51,5492.682,5300.4655,232397198.8,0.9081151842179604
沪深300,000300,2021-01-20,5439.91,5476.43,5496.05,5426.54,170913260,373770383360.0,1.28,0.72,38.91,0.52,20210120,0.0072,0.00713035424477634,5472.202,5498.558,5326.0485,214265873.4,0.7976690701506738
沪深300,000300,2021-01-21,5492.96,5564.97,5593.11,5490.56,209950198,453183684608.0,1.87,1.62,88.54,0.64,20210121,0.016200000000000003,0.016038165063663984,5491.104,5503.689,5353.941000000001,207519237.2,1.011714387701113
沪深300,000300,2021-01-22,5562.38,5569.78,5573.66,5513.88,199300019,456622194688.0,1.07,0.09,4.81,0.6,20210122,0.0009,0.0008639619747535671,5513.444,5511.124,5382.429,199651754.0,0.9982382574009342
沪深300,000300,2021-01-25,5564.12,5625.92,5655.48,5543.27,197047020,508166979584.0,2.01,1.01,56.14,0.6,20210125,0.0101,0.01002893442013607,5534.924,5529.6,5411.6245,197650784.4,0.9969452972229135
沪深300,000300,2021-01-26,5600.9,5512.97,5600.9,5506.0,171904591,415008071680.0,1.69,-2.01,-112.95,0.52,20210126,-0.020099999999999996,-0.020280992362841185,5550.014,5521.262,5434.0525,189823017.6,0.9056045635215948
沪深300,000300,2021-01-27,5505.77,5528.0,5534.99,5449.64,160190840,376892604416.0,1.55,0.27,15.03,0.48,20210127,0.0027,0.0027225885559221848,5560.3279999999995,5516.265,5458.3055,187678533.6,0.8535384251318554
沪深300,000300,2021-01-28,5450.37,5377.14,5462.24,5360.38,170485586,376166522880.0,1.84,-2.73,-150.86,0.52,20210128,-0.0273,-0.027669452153272312,5522.762000000001,5506.933,5471.477,179785611.2,0.9482715822588589
沪深300,000300,2021-01-29,5413.97,5351.96,5430.2,5288.1,182178785,390287691776.0,2.64,-0.47,-25.18,0.55,20210129,-0.004699999999999999,-0.0046937853556528976,5479.197999999999,5496.321000000001,5478.5105,176361364.4,1.0329857994679927
沪深300,000300,2021-02-01,5356.85,5417.65,5422.3,5342.05,166313705,346859085824.0,1.5,1.23,65.69,0.5,20210201,0.0123,0.012199293136619115,5437.544,5486.2339999999995,5486.007,170214701.4,0.9770819067453359
沪深300,000300,2021-02-02,5429.7,5501.09,5503.21,5411.52,165210565,380016717824.0,1.69,1.54,83.44,0.5,20210202,0.0154,0.015284112328122013,5435.168,5492.591,5492.6365,168875896.2,0.978295711333137
沪深300,000300,2021-02-03,5499.3,5485.2,5532.89,5473.12,188054318,404343603200.0,1.09,-0.29,-15.89,0.57,20210203,-0.0029,-0.0028926982776228405,5426.608,5493.468,5496.013000000001,174448591.8,1.077992754539392
沪深300,000300,2021-02-04,5453.98,5473.95,5510.05,5411.57,180575654,397995204608.0,1.8,-0.21,-11.25,0.55,20210204,-0.0021,-0.002053079655208675,5445.969999999999,5484.366,5494.0275,176466605.4,1.0232851342648426
沪深300,000300,2021-02-05,5494.7,5483.41,5550.77,5477.65,189699599,395400134656.0,1.34,0.17,9.46,0.57,20210205,0.0017000000000000001,0.0017266937200918658,5472.26,5475.729,5493.4265000000005,177970768.2,1.0659031307142497
沪深300,000300,2021-02-08,5506.14,5564.56,5576.49,5479.85,164033774,367582773248.0,1.76,1.48,81.15,0.5,20210208,0.0148,0.014690745804715138,5501.642,5469.592999999999,5499.596500000001,177514782.0,0.9240569836037654
沪深300,000300,2021-02-09,5584.17,5686.25,5686.25,5555.05,164887260,378769121280.0,2.36,2.19,121.69,0.5,20210209,0.0219,0.02163306388891657,5538.674,5486.921,5504.0915,177450121.0,0.9292034238736867
沪深300,000300,2021-02-10,5709.68,5807.72,5823.42,5707.33,170169787,417056464896.0,2.04,2.14,121.47,0.52,20210210,0.021400000000000002,0.02113708709191822,5603.178,5514.893,5515.579,173873214.8,0.9787004122270361
沪深300,000300,2021-02-18,5922.07,5768.38,5930.91,5747.66,218848686,507481235456.0,3.16,-0.68,-39.34,0.66,20210218,-0.0068000000000000005,-0.006796788460165884,5662.064,5554.017,5530.475,181527821.2,1.20559308514413
沪深300,000300,2021-02-19,5734.02,5778.84,5787.89,5667.32,214475781,456433795072.0,2.09,0.18,10.46,0.65,20210219,0.0018,0.0018116919675919534,5721.15,5596.705,5546.513000000001,186483057.6,1.1501086681024046
沪深300,000300,2021-02-22,5785.51,5597.33,5785.51,5597.33,282124383,543633154048.0,3.26,-3.14,-181.51,0.85,20210222,-0.031400000000000004,-0.03191327217305319,5727.704,5614.673000000001,5550.4535000000005,210101179.4,1.3428024716742737
沪深300,000300,2021-02-23,5542.68,5579.67,5644.76,5541.11,233807726,424904470528.0,1.85,-0.32,-17.66,0.71,20210223,-0.0032,-0.003160063468920589,5706.388000000001,5622.531,5557.561,223885272.6,1.0443193662752785
沪深300,000300,2021-02-24,5591.48,5437.57,5598.83,5379.73,225428611,472369209344.0,3.93,-2.55,-142.1,0.68,20210224,-0.0255,-0.025797364964290113,5632.358,5617.768,5555.618,234937037.4,0.9595277675021878
沪深300,000300,2021-02-25,5494.47,5469.56,5527.63,5444.16,230736028,412206157824.0,1.54,0.59,31.99,0.7,20210225,0.0059,0.005865904546506717,5572.594,5617.329,5550.8475,237314505.8,0.9722794956093239
沪深300,000300,2021-02-26,5343.9,5336.76,5416.32,5318.86,212264543,405717700608.0,1.78,-2.43,-132.8,0.64,20210226,-0.024300000000000002,-0.02457944718475071,5484.178,5602.664,5539.1965,236872258.2,0.896113984022465
沪深300,000300,2021-03-01,5389.25,5418.78,5421.56,5345.94,177463524,358146547712.0,1.42,1.54,82.02,0.54,20210301,0.0154,0.01525197060665604,5448.468,5588.086,5528.8395,215940086.4,0.8218183430346169
沪深300,000300,2021-03-02,5453.28,5349.63,5454.97,5305.05,196511114,376444604416.0,2.77,-1.28,-69.15,0.59,20210302,-0.0128,-0.012843298225744358,5402.46,5554.424000000001,5520.6725,208480764.0,0.9425863097853958
沪深300,000300,2021-03-03,5327.35,5452.21,5452.4,5316.48,194709053,337610313728.0,2.54,1.92,102.58,0.59,20210303,0.0192,0.01899363142971801,5405.388000000001,5518.8730000000005,5516.883,202336852.4,0.9623014823571506
沪深300,000300,2021-03-04,5388.48,5280.71,5392.37,5254.78,212775212,384382455808.0,2.52,-3.15,-171.5,0.64,20210304,-0.0315,-0.03196047269264258,5367.618,5470.106,5512.061500000001,198744689.2,1.070595711797264
沪深300,000300,2021-03-05,5191.97,5262.8,5307.82,5174.25,202627955,352539774976.0,2.53,-0.34,-17.91,0.61,20210305,-0.0034000000000000002,-0.0033973538653544045,5352.825999999999,5418.502,5507.603499999999,196817371.6,1.029522716174714
沪深300,000300,2021-03-08,5299.79,5080.02,5326.26,5079.8,230231634,407133802496.0,4.68,-3.47,-182.78,0.7,20210308,-0.0347,-0.03534800591903153,5285.0740000000005,5366.771,5490.722,207370993.6,1.1102402992970952
沪深300,000300,2021-03-09,5066.15,4971.0,5094.31,4917.91,230711004,414415212544.0,3.47,-2.15,-109.02,0.7,20210309,-0.0215,-0.021694171477979068,5209.348,5305.904,5464.217500000001,214210971.6,1.0770270181623134
沪深300,000300,2021-03-10,5047.06,5003.61,5055.28,4981.62,169928489,309577408512.0,1.48,0.66,32.61,0.51,20210310,0.0066,0.0065386248049525714,5119.628,5262.508,5440.138,209254858.8,0.8120647232493318
沪深300,000300,2021-03-11,5024.56,5128.22,5138.41,5020.58,189600765,333859201024.0,2.35,2.49,124.61,0.57,20210311,0.024900000000000002,0.024598968496697255,5089.13,5228.374,5422.8515,204619969.4,0.9265995179060954
沪深300,000300,2021-03-12,5153.67,5146.38,5153.67,5086.82,201020590,323237752832.0,1.3,0.35,18.16,0.61,20210312,0.0034999999999999996,0.0035349344811960847,5065.846,5209.336,5406.0,204298496.4,0.9839553082486612
沪深300,000300,2021-03-15,5116.12,5035.54,5120.88,4992.4,204153083,330740514816.0,2.5,-2.15,-110.84,0.62,20210315,-0.0215,-0.02177278522043246,5056.95,5171.012000000001,5379.549,199082786.2,1.0254682833045463
沪深300,000300,2021-03-16,5054.41,5079.36,5084.31,5009.95,161390054,271755046912.0,1.48,0.87,43.82,0.49,20210316,0.0087,0.008664499726790622,5078.621999999999,5143.985,5349.2045,185218596.2,0.8713490832515013
沪深300,000300,2021-03-17,5062.77,5100.86,5123.55,5020.13,149162376,263492419584.0,2.04,0.42,21.5,0.45,20210317,0.0042,0.004223883563510434,5098.072,5108.85,5313.8615,181065373.6,0.8238039832481808
沪深300,000300,2021-03-18,5114.59,5141.77,5160.46,5111.13,142901519,260930048000.0,0.97,0.8,40.91,0.43,20210318,0.008,0.007988225200877629,5100.782,5094.956,5282.531000000001,171725524.4,0.832150721328646
沪深300,000300,2021-03-19,5068.53,5007.09,5089.92,4980.76,164174848,282974490624.0,2.12,-2.62,-134.68,0.5,20210319,-0.0262,-0.026542470144634525,5072.924,5069.385,5243.943499999999,164356376.0,0.9988955220088328
沪深300,000300,2021-03-22,5008.4,5057.15,5071.34,4996.54,167402632,264209100800.0,1.49,1.0,50.06,0.51,20210322,0.01,0.009948175491303411,5077.246000000001,5067.098,5216.9345,157006285.8,1.0662161145143145
沪深300,000300,2021-03-23,5057.06,5009.25,5064.02,4966.53,158013967,255755378688.0,1.93,-0.95,-47.9,0.48,20210323,-0.0095,-0.009516880221078472,5063.224,5070.923000000001,5188.4135,156331068.4,1.0107649657692737
沪深300,000300,2021-03-24,4985.4,4928.69,5024.33,4919.89,159385981,265970020352.0,2.08,-1.61,-80.56,0.48,20210324,-0.0161,-0.016212970628091208,5028.79,5063.431,5162.9695,158375789.4,1.0063784471340416
沪深300,000300,2021-03-25,4904.07,4926.35,4950.76,4883.66,132945188,219782049792.0,1.36,-0.05,-2.34,0.4,20210325,-0.0005,-0.0004748839261889654,4985.706,5043.244000000001,5135.809,156384523.2,0.8501172960061818
沪深300,000300,2021-03-26,4953.95,5037.99,5050.83,4953.95,145926697,273901924352.0,1.97,2.27,111.64,0.44,20210326,0.0227,0.022408844276361837,4991.886,5032.405000000001,5120.870499999999,152734893.0,0.9554247502566424
沪深300,000300,2021-03-29,5052.26,5046.88,5086.65,5010.39,143388216,266176602112.0,1.51,0.18,8.89,0.43,20210329,0.0018,0.0017630375607685738,4989.831999999999,5033.539,5102.2755,147932009.8,0.9692845800841677
沪深300,000300,2021-03-30,5043.1,5094.73,5106.04,5032.8,138618560,254928015360.0,1.45,0.95,47.85,0.42,20210330,0.0095,0.009436441565414132,5006.928,5035.076,5089.5305,144052928.4,0.9622751966214107
沪深300,000300,2021-03-31,5085.95,5048.36,5085.95,5015.61,141335744,241058484224.0,1.38,-0.91,-46.37,0.43,20210331,-0.0091,-0.009143234071465979,5030.861999999999,5029.826,5069.338,140442881.0,1.006357481373513
沪深300,000300,2021-04-01,5059.94,5110.78,5115.43,5056.87,120324890,211493322752.0,1.16,1.24,62.42,0.36,20210401,0.0124,0.012288596377179602,5067.748,5026.727000000001,5060.8414999999995,137918821.4,0.8724327019227268
沪深300,000300,2021-04-02,5129.85,5161.56,5169.83,5116.35,127002255,248060375040.0,1.05,0.99,50.78,0.38,20210402,0.009899999999999999,0.009886824938000938,5092.4619999999995,5042.174,5055.779500000001,134133933.0,0.9468316641397521
沪深300,000300,2021-04-06,5178.64,5140.34,5181.15,5125.33,109834209,213852442624.0,1.08,-0.41,-21.22,0.33,20210406,-0.0040999999999999995,-0.004119634244374363,5111.154,5050.493,5058.7955,127423131.6,0.8619644457082234
沪深300,000300,2021-04-07,5141.66,5103.74,5141.66,5065.19,145763748,246271188992.0,1.49,-0.71,-36.6,0.44,20210407,-0.0070999999999999995,-0.007145620833213715,5112.956,5059.942,5065.4325,128852169.2,1.1312479169345642
沪深300,000300,2021-04-08,5078.26,5112.21,5129.13,5062.07,141771046,228422004736.0,1.31,0.17,8.47,0.43,20210408,0.0017000000000000001,0.0016581917375789715,5125.726000000001,5078.294,5070.8625,128939229.6,1.0995183268878475
沪深300,000300,2021-04-09,5100.04,5035.34,5100.04,5022.09,128416509,221519790080.0,1.52,-1.5,-76.87,0.39,20210409,-0.015,-0.0151507448441902,5110.638,5089.192999999999,5066.2185,130557553.4,0.9836007619303319
沪深300,000300,2021-04-12,5026.98,4947.75,5045.6,4933.01,152644314,267218194432.0,2.24,-1.74,-87.59,0.46,20210412,-0.0174,-0.01754812341054481,5067.876,5080.169,5056.286999999999,135685965.2,1.124982335313778
沪深300,000300,2021-04-13,4949.81,4939.64,4994.54,4924.2,132919357,225753231360.0,1.42,-0.16,-8.11,0.4,20210413,-0.0016,-0.001640473738523719,5027.736,5069.445000000001,5051.492,140302994.8,0.9473736265535508
沪深300,000300,2021-04-14,4945.69,4980.63,4987.12,4940.27,120860838,221036277760.0,0.95,0.83,40.99,0.37,20210414,0.0083,0.008263935009016603,5003.114,5058.035,5046.5555,135322412.8,0.8931324493794423
沪深300,000300,2021-04-15,4969.91,4948.97,4969.91,4900.3,108829384,213820882944.0,1.4,-0.64,-31.66,0.33,20210415,-0.0064,-0.006376914938742514,4970.466,5048.096,5038.961,128734080.4,0.8453812981135025
沪深300,000300,2021-04-16,4966.9,4966.18,4979.17,4917.96,111239923,213389172736.0,1.24,0.35,17.21,0.34,20210416,0.0034999999999999996,0.0034714587844211593,4956.634,5033.636,5030.1815,125298763.2,0.8877974543327336
沪深300,000300,2021-04-19,4966.41,5087.02,5088.21,4940.75,154769825,307899777024.0,2.97,2.43,120.84,0.47,20210419,0.024300000000000002,0.024041264518103324,4984.488,5026.182,5034.178,125723865.4,1.2310298009656964
沪深300,000300,2021-04-20,5065.78,5083.37,5119.86,5058.92,136541701,276640587776.0,1.2,-0.07,-3.65,0.41,20210420,-0.0007000000000000001,-0.0007177699491770654,5013.234,5020.485,5035.489,126448334.2,1.0798220622189896
沪深300,000300,2021-04-21,5055.24,5098.74,5110.56,5047.99,124637276,242574995456.0,1.23,0.3,15.37,0.38,20210421,0.003,0.0030190229086411945,5036.856,5019.985,5039.9635,127203621.8,0.9798248999227788
沪深300,000300,2021-04-22,5114.28,5089.24,5119.22,5067.14,121167644,241488846848.0,1.02,-0.19,-9.5,0.37,20210422,-0.0019,-0.0018649433456734987,5064.91,5017.688,5047.991,129671273.8,0.9344216374930066
沪深300,000300,2021-04-23,5088.83,5135.45,5149.98,5086.49,122056991,264345182208.0,1.25,0.91,46.21,0.37,20210423,0.0091,0.009038966388980845,5098.764,5027.6990000000005,5058.446,131834687.4,0.9258336588584348
沪深300,000300,2021-04-26,5156.59,5077.24,5181.11,5072.96,151381967,325760385024.0,2.11,-1.13,-58.21,0.46,20210426,-0.0113,-0.011399666566998087,5096.807999999999,5040.648,5060.4085000000005,131157115.8,1.1542032323342688
沪深300,000300,2021-04-27,5076.64,5090.52,5095.98,5042.61,123961838,254738010112.0,1.05,0.26,13.28,0.38,20210427,0.0026,0.0026121795855371297,5098.237999999999,5055.736,5062.5905,128641143.2,0.9636251273612748
沪深300,000300,2021-04-28,5073.97,5119.24,5119.45,5059.26,120620319,272182521856.0,1.18,0.56,28.72,0.37,20210428,0.005600000000000001,0.005626004088942163,5102.338,5069.597,5063.816000000001,127837751.8,0.9435422424254492
沪深300,000300,2021-04-29,5128.28,5164.17,5170.59,5113.65,140092480,294112452608.0,1.11,0.88,44.93,0.42,20210429,0.0088,0.008738402125943488,5117.324,5091.117,5069.6065,131622719.0,1.064348777052691
沪深300,000300,2021-04-30,5156.36,5123.49,5163.25,5094.93,160121620,315075104768.0,1.32,-0.79,-40.68,0.48,20210430,-0.0079,-0.007908545194461067,5114.932,5106.848,5070.242,139235644.8,1.1500045137866879
沪深300,000300,2021-05-06,5098.8,5061.12,5132.9,5037.41,158822630,323258265600.0,1.86,-1.22,-62.37,0.48,20210506,-0.012199999999999999,-0.012248044785011743,5111.7080000000005,5104.258,5065.219999999999,140723777.4,1.1286126121284745
沪深300,000300,2021-05-07,5073.46,4996.05,5093.75,4996.04,172258322,304638402560.0,1.93,-1.29,-65.07,0.52,20210507,-0.0129,-0.012940202460294304,5092.814,5095.526,5058.0055,150383074.2,1.1454634965827823
沪深300,000300,2021-05-10,5001.44,4992.42,5019.39,4953.7,170820585,282656808960.0,1.31,-0.07,-3.63,0.52,20210510,-0.0007000000000000001,-0.0007268380762637467,5067.45,5084.894,5052.4395,160423127.4,1.0648127097913689
沪深300,000300,2021-05-11,4956.08,5023.06,5033.49,4925.92,151526497,270931615744.0,2.15,0.61,30.64,0.46,20210511,0.0060999999999999995,0.0061185476059305,5039.228,5078.276,5047.982,162709930.8,0.9312676629815148
沪深300,000300,2021-05-12,5003.82,5044.55,5051.17,4995.4,126619087,228344004608.0,1.11,0.43,21.49,0.38,20210512,0.0043,0.004269142852964632,5023.4400000000005,5069.186,5048.4425,156009424.2,0.8116117833860963
沪深300,000300,2021-05-13,4992.35,4992.97,5022.08,4975.45,132279406,237821403136.0,0.92,-1.02,-51.58,0.4,20210513,-0.0102,-0.010277529513642856,5009.81,5060.759,5050.7035000000005,150700779.4,0.8777619235060173
沪深300,000300,2021-05-14,5007.63,5110.59,5112.98,4981.29,159426181,318802788352.0,2.64,2.36,117.62,0.48,20210514,0.0236,0.02328393434457176,5032.718000000001,5062.766,5059.251,148134351.2,1.0762269501201287
沪深300,000300,2021-05-17,5115.31,5184.99,5206.69,5115.31,153889633,335439912960.0,1.79,1.46,74.4,0.47,20210517,0.0146,0.014453055606105146,5071.232,5069.341,5069.469,144748160.8,1.063154323685196
沪深300,000300,2021-05-18,5190.93,5187.6,5201.67,5156.79,118404260,238182264832.0,0.87,0.05,2.61,0.36,20210518,0.0005,0.0005032494401271955,5104.139999999999,5071.684,5081.4005,138123713.4,0.8572333966804573
沪深300,000300,2021-05-19,5173.17,5172.27,5193.56,5151.64,118729984,250736279552.0,0.81,-0.3,-15.33,0.36,20210519,-0.003,-0.002959498756094731,5129.683999999999,5076.562,5091.705,136545892.8,0.8695243889459559
沪深300,000300,2021-05-20,5167.05,5186.41,5201.59,5152.04,138454776,277088460800.0,0.96,0.27,14.14,0.42,20210520,0.0027,0.002730079273133101,5168.372,5089.091,5096.6745,137780966.8,1.004890437450465
沪深300,000300,2021-05-21,5199.13,5134.15,5216.16,5123.12,124768484,268053626880.0,1.79,-1.01,-52.26,0.38,20210521,-0.0101,-0.01012744398953972,5173.084000000001,5102.901,5099.2135,130849427.4,0.9535271684345177
沪深300,000300,2021-05-24,5138.81,5155.59,5155.59,5092.39,126742336,278513131520.0,1.23,0.42,21.44,0.38,20210524,0.0042,0.004167263901206997,5167.204,5119.218,5102.056,125419968.0,1.0105435204703608
沪深300,000300,2021-05-25,5165.04,5318.48,5324.36,5161.52,182996838,404683304960.0,3.16,3.16,162.89,0.55,20210525,0.0316,0.031105985335581038,5193.379999999999,5148.76,5113.518,138338483.6,1.322819458749655
沪深300,000300,2021-05-26,5326.12,5320.59,5344.28,5308.74,169607096,346444644352.0,0.67,0.04,2.11,0.51,20210526,0.0004,0.0003966512162557023,5223.044,5176.364,5122.775,148513906.0,1.1420283835238971
沪深300,000300,2021-05-27,5311.37,5338.23,5378.48,5286.05,148462856,311893704704.0,1.74,0.33,17.64,0.45,20210527,0.0033,0.003309937892723463,5253.407999999999,5210.889999999999,5135.8245,150515522.0,0.9863624297831555
