指标名称,期货收盘价(连一):铜,期货收盘价(连续):螺纹钢,期货收盘价(连续):豆粕,期货收盘价(连续):精对苯二甲酸(PTA),期货收盘价(连续):白糖
频率,日,日,日,日,日
单位,元/吨,元/吨,元/吨,元/吨,元/吨
2011/5/24,"66,810.00","4,978.00","3,001.00","9,500.00","6,796.00"
2011/5/25,"67,360.00","4,996.00","2,985.00","9,536.00","6,816.00"
2011/5/26,"68,400.00","4,985.00","2,997.00","9,584.00","6,875.00"
2011/5/27,"68,870.00","5,000.00","2,996.00","9,652.00","6,893.00"
2011/5/30,"68,410.00","5,042.00","2,998.00","9,590.00","6,873.00"
2011/5/31,"68,840.00","5,039.00","2,973.00","9,608.00","6,879.00"
2011/6/1,"68,720.00","5,039.00","2,970.00","9,652.00","6,861.00"
2011/6/2,"68,200.00","5,039.00","2,976.00","9,508.00","6,905.00"
2011/6/3,"68,860.00","5,039.00","2,990.00","9,550.00","7,040.00"
2011/6/7,"68,670.00","5,039.00","2,970.00","9,550.00","6,999.00"
2011/6/8,"68,010.00","5,039.00","2,970.00","9,600.00","7,021.00"
2011/6/9,"67,840.00","5,039.00","2,980.00","9,500.00","7,003.00"
2011/6/10,"68,010.00","5,039.00","2,982.00","9,520.00","7,043.00"
2011/6/13,"67,660.00","5,039.00","2,983.00","9,382.00","7,040.00"
2011/6/14,"68,190.00","5,039.00","2,979.00","9,362.00","7,031.00"
2011/6/15,"69,020.00","5,039.00","2,967.00","9,490.00","7,084.00"
2011/6/16,"68,150.00","5,042.00","2,970.00","9,330.00","7,021.00"
2011/6/17,"68,330.00","5,034.00","2,962.00","9,360.00","7,078.00"
2011/6/20,"67,570.00","4,976.00","3,000.00","9,254.00","7,098.00"
2011/6/21,"68,250.00","4,963.00","3,002.00","9,280.00","7,167.00"
2011/6/22,"67,740.00","4,987.00","3,055.00","9,266.00","7,124.00"
2011/6/23,"67,620.00","5,016.00","3,050.00","9,180.00","7,098.00"
2011/6/24,"68,240.00","5,034.00","3,049.00","9,142.00","7,127.00"
2011/6/27,"67,400.00","5,014.00","3,051.00","8,940.00","7,045.00"
2011/6/28,"67,650.00","5,040.00","3,049.00","8,908.00","7,068.00"
2011/6/29,"68,390.00","5,069.00","2,950.00","8,870.00","7,105.00"
2011/6/30,"70,040.00","5,355.00","3,050.00","8,880.00","7,130.00"
2011/7/1,"69,980.00","5,102.00","3,050.00","8,800.00","7,080.00"
2011/7/4,"70,800.00","5,166.00","3,050.00","9,100.00","7,106.00"
2011/7/5,"70,400.00","5,160.00","3,050.00","9,030.00","7,096.00"
2011/7/6,"70,800.00","5,160.00","3,050.00","9,080.00","7,150.00"
2011/7/7,"71,030.00","5,160.00","3,050.00","9,070.00","7,161.00"
2011/7/8,"71,710.00","5,160.00","3,050.00","9,036.00",#N/A
2011/7/11,"71,460.00","5,160.00","3,050.00","8,992.00","7,230.00"
2011/7/12,"70,980.00","5,160.00","3,050.00","8,900.00","7,140.00"
2011/7/13,"72,240.00","5,160.00","3,050.00","9,100.00","7,295.00"
2011/7/14,"72,000.00","5,450.00","3,050.00","9,150.00","7,200.00"
2011/7/15,"71,650.00","5,450.00","3,310.00","9,114.00","7,320.00"
2011/7/18,"71,840.00","5,085.00","3,293.00","9,128.00","7,336.00"
2011/7/19,"72,660.00","5,085.00","3,293.00","9,140.00","7,459.00"
2011/7/20,"72,420.00","5,056.00","3,331.00","9,270.00","7,434.00"
2011/7/21,"72,000.00","5,078.00","3,358.00","9,328.00","7,476.00"
2011/7/22,"71,900.00","5,104.00","3,366.00","9,326.00","7,507.00"
2011/7/25,"71,480.00","5,009.00","3,367.00","9,328.00","7,618.00"
2011/7/26,"72,550.00","5,000.00","3,468.00","9,360.00","7,668.00"
2011/7/27,"72,500.00","4,911.00","3,363.00","9,386.00","7,677.00"
2011/7/28,"72,450.00","4,999.00","3,350.00","9,320.00","7,696.00"
2011/7/29,"72,370.00","5,000.00","3,360.00","9,378.00","7,608.00"
2011/8/1,"73,150.00","4,994.00","3,368.00","9,400.00","7,656.00"
2011/8/2,"71,860.00","4,994.00","3,368.00","9,600.00","7,557.00"
2011/8/3,"71,900.00","4,994.00","3,368.00","9,688.00","7,570.00"
2011/8/4,"71,490.00","4,994.00","3,368.00","9,670.00","7,582.00"
2011/8/5,"68,770.00","4,994.00","3,368.00","9,608.00","7,569.00"
2011/8/8,"67,720.00","4,994.00","3,166.00","9,608.00","7,613.00"
2011/8/9,"66,070.00","4,994.00","3,267.00","9,500.00","7,595.00"
2011/8/10,"67,230.00","4,994.00","3,267.00","9,580.00","7,714.00"
2011/8/11,"66,750.00","4,994.00","3,267.00","9,758.00","7,796.00"
2011/8/12,"66,590.00","4,994.00","3,267.00","9,760.00","7,820.00"
2011/8/15,"67,430.00","4,994.00","3,238.00","9,802.00","7,801.00"
2011/8/16,"66,510.00","5,028.00","3,226.00","9,704.00","7,793.00"
2011/8/17,"66,840.00","4,959.00","3,237.00","10,010.00","7,816.00"
2011/8/18,"66,740.00","4,972.00","3,233.00","9,968.00","7,836.00"
2011/8/19,"66,420.00","4,941.00","3,213.00","10,008.00","7,802.00"
2011/8/22,"66,060.00","4,949.00","3,201.00","10,006.00","7,851.00"
2011/8/23,"66,700.00","4,949.00","3,224.00","10,160.00","7,898.00"
2011/8/24,"66,550.00","4,910.00","3,212.00","10,138.00","7,890.00"
2011/8/25,"66,780.00","4,950.00","3,198.00","10,116.00","7,619.00"
2011/8/26,"67,410.00","4,934.00","3,205.00","10,066.00","7,626.00"
2011/8/29,"67,630.00","4,851.00","3,232.00","10,100.00","7,651.00"
2011/8/30,"68,270.00","4,809.00","3,209.00","10,258.00","7,659.00"
2011/8/31,"68,380.00","4,800.00","3,205.00","10,290.00","7,690.00"
2011/9/1,"68,180.00","4,800.00","3,200.00","10,298.00","7,679.00"
2011/9/2,"67,870.00","4,800.00","3,215.00","10,378.00","7,600.00"
2011/9/5,"67,210.00","4,800.00","3,255.00","10,490.00","7,379.00"
2011/9/6,"67,090.00","4,800.00","3,255.00","10,478.00","7,388.00"
2011/9/7,"67,850.00","4,710.00","3,200.00","10,548.00","7,409.00"
2011/9/8,"67,750.00","4,780.00","3,200.00","10,580.00","7,391.00"
2011/9/9,"67,670.00","4,780.00","3,200.00","10,616.00","7,334.00"
2011/9/13,"66,420.00","4,780.00","3,200.00","10,746.00","7,372.00"
2011/9/14,"65,170.00","4,780.00","3,200.00","10,750.00","7,270.00"
2011/9/15,"65,190.00","4,780.00","3,200.00","10,650.00","7,280.00"
2011/9/16,"65,970.00","4,872.00","3,212.00","10,210.00","7,225.00"
2011/9/19,"63,540.00","4,814.00","3,170.00","10,100.00","7,038.00"
2011/9/20,"63,100.00","4,825.00","3,174.00","10,042.00","7,063.00"
2011/9/21,"63,180.00","4,839.00","3,167.00","10,030.00","7,174.00"
2011/9/22,"60,360.00","4,832.00","3,128.00","9,840.00","7,123.00"
2011/9/23,"57,180.00","4,784.00","2,992.00","9,760.00","7,103.00"
2011/9/26,"53,460.00","4,721.00","2,940.00","9,300.00","7,020.00"
2011/9/27,"55,310.00","4,730.00","3,005.00","9,560.00","7,175.00"
2011/9/28,"55,450.00","4,691.00","2,980.00","9,252.00","7,185.00"
2011/9/29,"52,850.00","4,595.00","2,880.00","9,348.00","7,140.00"
2011/9/30,"54,800.00","4,350.00","2,940.00","9,318.00","7,178.00"
2011/10/10,"54,700.00","4,525.00","2,963.00","9,530.00","7,182.00"
2011/10/11,"54,500.00","4,460.00","2,999.00","9,502.00","7,172.00"
2011/10/12,"55,130.00","4,405.00","3,040.00","9,552.00","7,185.00"
2011/10/13,"55,100.00","4,360.00","3,049.00","9,544.00","7,132.00"
2011/10/14,"56,150.00","4,450.00","3,044.00","9,450.00","7,191.00"
2011/10/17,"56,050.00","4,500.00","3,041.00","9,510.00","7,221.00"
2011/10/18,"54,000.00","4,260.00","3,001.00","9,402.00","7,204.00"
2011/10/19,"54,300.00","4,180.00","3,035.00","9,020.00","7,226.00"
2011/10/20,"51,300.00","4,029.00","3,014.00","8,606.00","7,118.00"
2011/10/21,"52,220.00","4,050.00","2,955.00","8,560.00","7,161.00"
2011/10/24,"55,200.00","4,100.00","3,000.00","8,732.00","7,193.00"
2011/10/25,"56,950.00","4,150.00","2,999.00","8,930.00","7,246.00"
2011/10/26,"57,360.00","4,212.00","2,995.00","9,130.00","7,242.00"
2011/10/27,"58,240.00","4,380.00","2,945.00","8,920.00","7,208.00"
2011/10/28,"59,450.00","4,445.00","2,841.00","8,990.00","7,160.00"
2011/10/31,"58,590.00","4,455.00","2,770.00","8,556.00","7,159.00"
2011/11/1,"58,090.00","4,455.00","2,750.00","8,406.00","7,105.00"
2011/11/2,"58,910.00","4,455.00","2,750.00","8,356.00","7,130.00"
2011/11/3,"57,170.00","4,455.00","2,750.00","8,310.00","7,013.00"
2011/11/4,"59,560.00","4,455.00","2,750.00","8,324.00","7,111.00"
2011/11/7,"58,150.00","4,455.00","2,750.00","8,210.00","7,110.00"
2011/11/8,"58,120.00","4,455.00","2,750.00","8,120.00","7,100.00"
2011/11/9,"58,200.00","4,455.00","2,750.00","8,152.00","7,085.00"
2011/11/10,"55,050.00","4,455.00","2,750.00","7,866.00","7,000.00"
2011/11/11,"56,020.00","4,455.00","2,750.00","7,970.00","7,000.00"
2011/11/14,"58,690.00","4,455.00","2,750.00","8,170.00","7,031.00"
2011/11/15,"57,780.00","4,455.00","2,873.00","8,138.00","6,887.00"
2011/11/16,"56,610.00","4,351.00","2,897.00","8,108.00","6,838.00"
2011/11/17,"57,010.00","4,340.00","2,897.00","8,200.00","6,863.00"
2011/11/18,"55,990.00","4,309.00","2,897.00","8,212.00","6,848.00"
2011/11/21,"55,610.00","4,292.00","2,897.00","8,236.00","6,776.00"
2011/11/22,"55,500.00","4,281.00","2,897.00","8,286.00","6,765.00"
2011/11/23,"54,830.00","4,284.00","2,755.00","8,360.00","6,628.00"
2011/11/24,"54,950.00","4,315.00","2,755.00","8,290.00","6,583.00"
2011/11/25,"54,200.00","4,379.00","2,680.00","8,200.00","6,525.00"
2011/11/28,"55,770.00","4,448.00","2,690.00","8,220.00","6,546.00"
2011/11/29,"55,900.00","4,476.00","2,728.00","8,264.00","6,557.00"
2011/11/30,"55,100.00","4,360.00","2,710.00","8,240.00","6,533.00"
2011/12/1,"58,180.00","4,360.00","2,710.00","8,400.00","6,621.00"
2011/12/2,"58,190.00","4,360.00","2,750.00","8,356.00","6,603.00"
2011/12/5,"58,130.00","4,570.00","2,750.00","8,444.00","6,612.00"
2011/12/6,"57,850.00","4,570.00","2,750.00","8,520.00","6,615.00"
2011/12/7,"58,430.00","4,570.00","2,750.00","8,528.00","6,569.00"
2011/12/8,"58,060.00","4,570.00","2,750.00","8,548.00","6,536.00"
2011/12/9,"57,350.00","4,570.00","2,750.00","8,550.00","6,505.00"
2011/12/12,"57,000.00","4,570.00","2,750.00","8,566.00","6,380.00"
2011/12/13,"56,410.00","4,570.00","2,750.00","8,476.00","6,307.00"
2011/12/14,"56,020.00","4,570.00","2,750.00","8,490.00","6,356.00"
2011/12/15,"53,840.00","4,570.00","2,672.00","8,498.00","6,380.00"
2011/12/16,"54,670.00","4,410.00","2,689.00","8,552.00","6,445.00"
2011/12/19,"53,990.00","4,405.00","2,709.00","8,538.00","6,435.00"
2011/12/20,"54,150.00","4,413.00","2,721.00","8,594.00","6,439.00"
2011/12/21,"54,970.00","4,419.00","2,732.00","8,622.00","6,442.00"
2011/12/22,"55,250.00","4,434.00","2,752.00","8,650.00","6,458.00"
2011/12/23,"56,170.00","4,445.00","2,764.00","8,648.00","6,495.00"
2011/12/26,"55,450.00","4,445.00","2,761.00","8,614.00","6,495.00"
2011/12/27,"55,400.00","4,465.00","2,770.00","8,620.00","6,521.00"
2011/12/28,"55,410.00","4,498.00","2,825.00","8,626.00","6,497.00"
2011/12/29,"54,530.00","4,383.00","2,841.00","8,650.00","6,445.00"
2011/12/30,"55,650.00","4,331.00","2,850.00","8,758.00","6,390.00"
2012/1/4,"56,030.00","4,276.00","2,870.00","8,782.00","6,360.00"
2012/1/5,"56,240.00","4,230.00","2,869.00","8,848.00","6,580.00"
2012/1/6,"56,010.00","4,220.00","2,869.00","8,860.00","6,515.00"
2012/1/9,"55,570.00","4,300.00","2,870.00","8,890.00","6,505.00"
2012/1/10,"55,920.00","4,420.00","2,870.00","8,892.00","6,535.00"
2012/1/11,"56,780.00","4,415.00","2,870.00","8,930.00","6,499.00"
2012/1/12,"57,100.00","4,415.00","2,870.00","8,876.00","6,489.00"
2012/1/13,"57,650.00","4,404.00","2,880.00","9,018.00","6,450.00"
2012/1/16,"58,030.00","4,268.00","2,880.00","9,180.00","6,410.00"
2012/1/17,"59,660.00","4,250.00","2,880.00","9,600.00","6,423.00"
2012/1/18,"59,180.00","4,228.00","2,918.00","8,950.00","6,556.00"
2012/1/19,"60,410.00","4,250.00","2,932.00","8,998.00","6,575.00"
2012/1/20,"60,610.00","4,225.00","2,952.00","9,106.00","6,692.00"
2012/1/30,"60,070.00","4,239.00","2,965.00","9,240.00","6,637.00"
2012/1/31,"60,330.00","4,278.00","2,945.00","9,308.00","6,650.00"
2012/2/1,"59,230.00","4,267.00","2,972.00","9,200.00","6,643.00"
2012/2/2,"59,620.00","4,234.00","2,981.00","9,160.00","6,646.00"
2012/2/3,"59,560.00","4,234.00","2,970.00","9,160.00","6,634.00"
2012/2/6,"60,180.00","4,234.00","3,012.00","9,228.00","6,633.00"
2012/2/7,"59,790.00","4,234.00","3,012.00","9,140.00","6,620.00"
2012/2/8,"61,040.00","4,236.00","3,029.00","9,240.00","6,630.00"
2012/2/9,"60,730.00","4,236.00","3,028.00","9,156.00","6,622.00"
2012/2/10,"60,980.00","4,350.00","3,000.00","9,168.00","6,626.00"
2012/2/13,"60,230.00","4,350.00","3,015.00","9,154.00","6,640.00"
2012/2/14,"59,650.00","4,350.00","3,026.00","9,100.00","6,629.00"
2012/2/15,"60,060.00","4,350.00","3,031.00","9,136.00","6,618.00"
2012/2/16,"59,150.00","4,246.00","3,042.00","9,050.00","6,601.00"
2012/2/17,"59,700.00","4,246.00","3,050.00","8,998.00","6,617.00"
2012/2/20,"59,290.00","4,274.00","3,055.00","9,032.00","6,625.00"
2012/2/21,"59,880.00","4,282.00","3,100.00","9,060.00","6,624.00"
2012/2/22,"60,270.00","4,330.00","3,103.00","9,070.00","6,622.00"
2012/2/23,"60,200.00","4,255.00","3,103.00","8,994.00","6,600.00"
2012/2/24,"59,480.00","4,305.00","3,103.00","9,050.00","6,600.00"
2012/2/27,"60,170.00","4,235.00","3,109.00","9,116.00","6,618.00"
2012/2/28,"60,820.00","4,233.00","3,152.00","9,090.00","6,590.00"
2012/2/29,"60,840.00","4,200.00","2,995.00","9,106.00","6,567.00"
2012/3/1,"60,080.00","4,200.00","2,863.00","9,096.00","6,562.00"
2012/3/2,"61,070.00","4,200.00","2,863.00","9,180.00","6,560.00"
2012/3/5,"60,740.00","4,200.00","2,863.00","9,186.00","6,544.00"
2012/3/6,"60,040.00","4,200.00","2,863.00","9,174.00","6,534.00"
2012/3/7,"59,220.00","4,200.00","3,000.00","9,050.00","6,527.00"
2012/3/8,"59,300.00","4,200.00","3,000.00","9,026.00","6,512.00"
2012/3/9,"60,150.00","4,200.00","3,000.00","9,054.00","6,542.00"
2012/3/12,"60,130.00","4,200.00","3,000.00","8,934.00","6,540.00"
2012/3/13,"60,530.00","4,200.00","3,000.00","8,882.00","6,546.00"
2012/3/14,"60,080.00","4,200.00","3,000.00","8,830.00","6,534.00"
2012/3/15,"60,000.00","4,200.00","3,169.00","8,784.00","6,610.00"
2012/3/16,"60,580.00","4,284.00","3,175.00","8,712.00","6,623.00"
2012/3/19,"60,160.00","4,289.00","3,193.00","8,606.00","6,618.00"
2012/3/20,"60,200.00","4,267.00","3,163.00","8,656.00","6,622.00"
2012/3/21,"60,190.00","4,294.00","3,159.00","8,630.00","6,577.00"
2012/3/22,"59,590.00","4,260.00","3,169.00","8,650.00","6,584.00"
2012/3/23,"59,830.00","4,248.00","3,220.00","8,696.00","6,591.00"
2012/3/26,"59,980.00","4,233.00","3,251.00","8,754.00","6,587.00"
2012/3/27,"60,390.00","4,249.00","3,267.00","8,868.00","6,574.00"
2012/3/28,"59,880.00","4,238.00","3,277.00","8,862.00","6,593.00"
2012/3/29,"59,530.00","4,230.00","3,262.00","8,760.00","6,600.00"
2012/3/30,"59,810.00","4,230.00","3,240.00","8,706.00","6,607.00"
2012/4/5,"59,710.00","4,239.00","3,383.00","8,664.00","6,621.00"
2012/4/6,"60,070.00","4,240.00","3,409.00","8,666.00","6,630.00"
2012/4/9,"59,640.00","4,240.00","3,407.00","8,614.00","6,686.00"
2012/4/10,"59,230.00","4,240.00","3,414.00","8,666.00","6,690.00"
2012/4/11,"57,810.00","4,240.00","3,384.00","8,640.00","6,695.00"
2012/4/12,"58,090.00","4,330.00","3,381.00","8,630.00","6,721.00"
2012/4/13,"57,900.00","4,300.00","3,405.00","8,720.00","6,728.00"
2012/4/16,"56,700.00","4,340.00","3,385.00","8,760.00","6,700.00"
2012/4/17,"56,550.00","4,312.00","3,421.00","8,794.00","6,673.00"
2012/4/18,"57,860.00","4,325.00","3,388.00","8,800.00","6,671.00"
2012/4/19,"57,690.00","4,303.00","3,406.00","8,842.00","6,616.00"
2012/4/20,"57,750.00","4,305.00","3,427.00","8,842.00","6,610.00"
2012/4/23,"57,380.00","4,286.00","3,438.00","8,760.00","6,614.00"
2012/4/24,"57,660.00","4,269.00","3,411.00","8,752.00","6,603.00"
2012/4/25,"57,680.00","4,275.00","3,413.00","8,752.00","6,609.00"
2012/4/26,"58,320.00","4,288.00","3,420.00","8,746.00","6,605.00"
2012/4/27,"58,500.00","4,185.00","3,449.00","8,750.00","6,607.00"
2012/5/2,"58,750.00","4,264.00","3,504.00","8,780.00","6,575.00"
2012/5/3,"58,190.00","4,255.00","3,400.00","8,790.00","6,570.00"
2012/5/4,"58,410.00","4,263.00","3,400.00","8,796.00","6,586.00"
2012/5/7,"57,780.00","4,260.00","3,400.00","8,822.00","6,613.00"
2012/5/8,"57,860.00","4,249.00","3,400.00","8,788.00","6,622.00"
2012/5/9,"57,570.00","4,185.00","3,480.00","8,640.00","6,611.00"
2012/5/10,"57,910.00","4,236.00","3,480.00","8,708.00","6,610.00"
2012/5/11,"57,550.00","4,220.00","3,500.00","8,420.00","6,610.00"
2012/5/14,"56,660.00","4,215.00","3,480.00","8,520.00","6,476.00"
2012/5/15,"56,370.00","4,066.00","3,480.00","8,380.00","6,511.00"
2012/5/16,"55,010.00","4,148.00","3,282.00","8,260.00","6,394.00"
2012/5/17,"55,900.00","4,118.00","3,370.00","8,370.00","6,475.00"
2012/5/18,"55,660.00","4,118.00","3,364.00","8,314.00","6,481.00"
2012/5/21,"56,300.00","4,095.00","3,358.00","8,318.00","6,478.00"
2012/5/22,"56,240.00","4,090.00","3,360.00","8,270.00","6,455.00"
2012/5/23,"55,510.00","4,090.00","3,307.00","8,166.00","6,367.00"
2012/5/24,"55,480.00","4,057.00","3,345.00","8,168.00","6,387.00"
2012/5/25,"55,740.00","4,072.00","3,344.00","8,110.00","6,395.00"
2012/5/28,"56,500.00","4,130.00","3,339.00","8,110.00","6,391.00"
2012/5/29,"56,450.00","4,102.00","3,348.00","8,180.00","6,406.00"
2012/5/30,"55,750.00","4,050.00","3,351.00","8,120.00","6,413.00"
2012/5/31,"55,100.00","4,098.00","3,320.00","8,002.00","6,420.00"
2012/6/1,"54,880.00","4,046.00","3,314.00","7,836.00","6,385.00"
2012/6/4,"53,350.00","4,046.00","3,300.00","7,506.00","6,334.00"
2012/6/5,"54,000.00","4,046.00","3,306.00","7,400.00","6,390.00"
2012/6/6,"54,250.00","4,046.00","3,311.00","7,390.00","6,370.00"
2012/6/7,"54,200.00","4,050.00","3,330.00","7,040.00","6,450.00"
2012/6/8,"53,680.00","4,050.00","3,340.00","7,062.00","6,464.00"
2012/6/11,"54,780.00","4,050.00","3,340.00","7,206.00","6,350.00"
2012/6/12,"54,240.00","4,050.00","3,340.00","7,016.00","6,310.00"
2012/6/13,"54,590.00","4,050.00","3,390.00","7,100.00","6,214.00"
2012/6/14,"54,550.00","4,050.00","3,340.00","7,120.00","6,200.00"
2012/6/15,"55,550.00","4,050.00","3,347.00","7,098.00","6,197.00"
2012/6/18,"55,440.00","4,193.00","3,352.00","7,260.00","6,150.00"
2012/6/19,"55,110.00","4,199.00","3,420.00","7,252.00","6,145.00"
2012/6/20,"55,320.00","4,200.00","3,394.00","7,254.00","6,199.00"
2012/6/21,"54,590.00","4,194.00","3,456.00","7,150.00","6,204.00"
2012/6/25,"54,590.00","4,195.00","3,520.00","7,106.00","6,140.00"
2012/6/26,"54,150.00","4,195.00","3,525.00","7,118.00","6,155.00"
2012/6/27,"54,250.00","4,195.00","3,520.00","7,134.00","6,160.00"
2012/6/28,"54,650.00","4,214.00","3,550.00","7,190.00","6,176.00"
2012/6/29,"55,630.00","4,310.00","3,408.00","7,302.00","6,180.00"
2012/7/2,"55,650.00","4,150.00","3,260.00","7,402.00","6,190.00"
2012/7/3,"56,230.00","4,150.00","3,350.00","7,584.00","6,180.00"
2012/7/4,"56,160.00","4,150.00","3,350.00","7,552.00","6,216.00"
2012/7/5,"56,150.00","4,209.00","3,551.00","7,610.00","6,220.00"
2012/7/6,"55,850.00","4,150.00","3,551.00","7,550.00","6,202.00"
2012/7/9,"55,300.00","4,140.00","3,551.00","7,494.00","6,205.00"
2012/7/10,"55,230.00","4,140.00","3,551.00","7,468.00","6,250.00"
2012/7/11,"55,460.00","4,080.00","3,551.00","7,350.00","6,250.00"
2012/7/12,"55,290.00","4,080.00","3,551.00","7,400.00","6,260.00"
2012/7/13,"55,870.00","4,047.00","3,551.00","7,558.00","6,241.00"
2012/7/16,"56,160.00","3,960.00","3,921.00","7,780.00","6,044.00"
2012/7/17,"56,060.00","3,889.00","4,018.00","7,698.00","5,957.00"
2012/7/18,"55,800.00","3,894.00","3,988.00","7,660.00","5,955.00"
2012/7/19,"56,120.00","3,871.00","4,084.00","7,790.00","5,966.00"
2012/7/20,"56,010.00","3,841.00","4,067.00","7,662.00","5,965.00"
2012/7/23,"54,650.00","3,781.00","4,186.00","7,504.00","5,950.00"
2012/7/24,"54,760.00","3,812.00","4,166.00","7,598.00","5,888.00"
2012/7/25,"54,160.00","3,751.00","4,190.00","7,578.00","5,864.00"
2012/7/26,"54,500.00","3,865.00","4,188.00","7,536.00","5,713.00"
2012/7/27,"55,040.00","3,780.00","4,037.00","7,620.00","5,663.00"
2012/7/30,"55,020.00","3,746.00","4,229.00","7,700.00","5,630.00"
2012/7/31,"55,200.00","3,690.00","4,172.00","7,778.00","5,640.00"
2012/8/1,"55,130.00","3,681.00","4,172.00","7,850.00","5,667.00"
2012/8/2,"54,810.00","3,681.00","4,172.00","7,786.00","5,620.00"
2012/8/3,"54,400.00","3,681.00","4,172.00","7,770.00","5,613.00"
2012/8/6,"54,720.00","3,681.00","4,172.00","7,900.00","5,637.00"
2012/8/7,"54,980.00","3,660.00","4,172.00","7,994.00","5,596.00"
2012/8/8,"54,900.00","3,660.00","4,172.00","7,966.00","5,618.00"
2012/8/9,"55,340.00","3,660.00","4,172.00","8,026.00","5,733.00"
2012/8/10,"54,850.00","3,660.00","4,172.00","7,998.00","5,722.00"
2012/8/13,"54,750.00","3,660.00","4,172.00","7,970.00","5,644.00"
2012/8/14,"54,940.00","3,660.00","4,172.00","7,962.00","5,593.00"
2012/8/15,"54,990.00","3,660.00","4,197.00","7,880.00","5,821.00"
2012/8/16,"54,560.00","3,639.00","4,194.00","7,902.00","5,999.00"
2012/8/17,"55,010.00","3,632.00","4,203.00","7,900.00","5,870.00"
2012/8/20,"55,020.00","3,635.00","4,254.00","7,902.00","5,939.00"
2012/8/21,"55,180.00","3,624.00","4,367.00","7,936.00","5,970.00"
2012/8/22,"55,600.00","3,594.00","4,410.00","7,914.00","5,954.00"
2012/8/23,"56,180.00","3,600.00","4,421.00","7,950.00","5,915.00"
2012/8/24,"55,850.00","3,579.00","4,458.00","7,982.00","5,889.00"
2012/8/27,"56,000.00","3,560.00","4,483.00","8,100.00","5,915.00"
2012/8/28,"55,650.00","3,460.00","4,471.00","8,052.00","5,837.00"
2012/8/29,"55,550.00","3,460.00","4,544.00","8,068.00","5,741.00"
2012/8/30,"55,880.00","3,460.00","4,591.00","8,130.00","5,832.00"
2012/8/31,"55,710.00","3,483.00","4,591.00","8,084.00","5,920.00"
2012/9/3,"56,300.00","3,458.00","4,634.00","8,206.00","5,860.00"
2012/9/4,"56,100.00","3,401.00","4,638.00","8,204.00","5,887.00"
2012/9/5,"55,920.00","3,351.00","4,620.00","8,110.00","5,900.00"
2012/9/6,"56,360.00","3,400.00","4,580.00","8,150.00","5,930.00"
2012/9/7,"56,810.00","3,400.00","4,570.00","8,120.00","5,930.00"
2012/9/10,"58,140.00","3,400.00","4,550.00","8,180.00","5,915.00"
2012/9/11,"61,540.00","3,400.00","4,520.00","8,192.00","5,908.00"
2012/9/12,"58,430.00","3,400.00","4,480.00","8,330.00","5,904.00"
2012/9/13,"58,410.00","3,400.00","4,552.00","8,400.00","5,759.00"
2012/9/14,"60,400.00","3,400.00","4,500.00","8,820.00","5,830.00"
2012/9/17,"59,920.00","3,400.00","4,357.00","8,232.00","5,741.00"
2012/9/18,"59,600.00","3,588.00","4,280.00","8,172.00","5,692.00"
2012/9/19,"60,370.00","3,654.00","4,306.00","8,200.00","5,695.00"
2012/9/20,"59,400.00","3,605.00","4,304.00","8,138.00","5,720.00"
2012/9/21,"59,770.00","3,618.00","4,276.00","8,132.00","5,612.00"
2012/9/24,"59,130.00","3,671.00","4,218.00","8,048.00","5,541.00"
2012/9/25,"59,200.00","3,670.00","4,233.00","8,180.00","5,514.00"
2012/9/26,"59,140.00","3,651.00","4,239.00","8,100.00","5,431.00"
2012/9/27,"59,100.00","3,664.00","4,223.00","8,150.00","5,486.00"
2012/9/28,"59,800.00","3,650.00","4,225.00","8,200.00","5,447.00"
2012/10/8,"59,100.00","3,711.00","4,124.00","8,084.00","5,502.00"
2012/10/9,"59,320.00","3,864.00","4,121.00","8,224.00","5,550.00"
2012/10/10,"58,940.00","3,900.00","4,015.00","8,296.00","5,575.00"
2012/10/11,"59,050.00","3,845.00","3,997.00","8,370.00","5,600.00"
2012/10/12,"59,050.00","3,845.00","3,951.00","8,302.00","5,600.00"
2012/10/15,"58,600.00","3,720.00","3,850.00","8,262.00","5,580.00"
2012/10/16,"58,780.00","3,666.00","3,874.00","8,400.00","5,660.00"
2012/10/17,"58,680.00","3,700.00","3,860.00","8,402.00","5,702.00"
2012/10/18,"59,130.00","3,687.00","3,895.00","8,320.00","5,702.00"
2012/10/19,"58,480.00","3,748.00","3,910.00","8,384.00","5,583.00"
