,000300.SH,NHCI.SL,000905.SH,CBA00601.CB,CBA02001.CB,BRN0Y.ICE
,沪深300,南华商品,中证500,中债国债总指数(总值)财富指数,中债企业债总指数(总值)财富指数,布伦特原油连续
2024/5/23,3641.7917,2733.38,5362.3053,231.3473,238.5127,81.51
2024/5/24,3601.4754,2740.97,5313.4546,231.3733,238.5574,82.09
2024/5/27,3635.7079,2741.64,5371.3693,231.3905,238.6365,83.04
2024/5/28,3609.1724,2750.97,5316.1286,231.6184,238.7016,84.6
2024/5/29,3613.5223,2781.64,5328.3064,231.8065,238.8178,83.53
2024/5/30,3594.3121,2741.68,5308.66,231.758,238.8917,81.93
2024/5/31,3579.9247,2727.22,5308.5403,231.6248,238.9276,81.63
2024/6/3,3588.7483,2678.05,5274.0687,231.8063,239.0452,78.15
2024/6/4,3615.6714,2658.78,5341.9496,231.8809,239.0997,77.13
2024/6/5,3594.7936,2636.77,5277.9405,232.0647,239.182,78.81
2024/6/6,3592.2454,2669.31,5228.8002,232.144,239.2615,80.02
2024/6/7,3574.1143,2680.41,5208.9798,232.2135,239.3361,79.47
2024/6/10,--,--,--,--,--,81.96
2024/6/11,3542.8771,2641.53,5217.4702,232.3825,239.4465,82.23
2024/6/12,3544.1225,2658.89,5232.9534,232.4102,239.492,82.52
2024/6/13,3526.1306,2649.35,5194.59,232.5108,239.5372,82.19
2024/6/14,3541.5331,2652.78,5213.0927,232.7805,239.5997,82.67
2024/6/17,3536.1986,2618.58,5207.128,232.7964,239.6768,84.41
2024/6/18,3545.5902,2629.91,5230.8913,233.0328,239.7344,85.35
2024/6/19,3528.749,2647.86,5168.8204,233.1928,239.7617,85.27
2024/6/20,3503.2817,2656.89,5094.5653,233.3777,239.8125,85.71
2024/6/21,3495.6198,2639.2,5102.3292,233.2111,239.8154,85.02
2024/6/24,3476.8102,2619.72,4992.9097,233.4409,239.8673,86.12
2024/6/25,3457.9023,2629.32,4948.6343,233.6796,239.9192,84.93
2024/6/26,3480.2648,2640.84,5020.4318,233.7959,239.9497,85.25
2024/6/27,3454.1175,2620.69,4928.0514,234.0941,240.0144,86.33
2024/6/28,3461.657,2648.18,4942.7817,234.2307,240.0985,86.4
2024/7/1,3478.1827,2662.37,5003.1608,233.6844,240.1408,86.64
2024/7/2,3471.7857,2685.69,4949.4771,233.8953,240.1605,86.6
2024/7/3,3463.4141,2707.5,4910.9245,234.0732,240.215,87.07
2024/7/4,3445.8128,2698.82,4834.4982,234.0438,240.2876,87.55
2024/7/5,3431.0605,2680.22,4866.2647,233.7044,240.2999,86.86
2024/7/8,3401.7604,2656.63,4783.6165,233.3703,240.2671,85.69
2024/7/9,3439.8111,2655.38,4876.899,233.6964,240.3236,85.04
2024/7/10,3428.9657,2613.39,4844.1624,233.7308,240.3746,85.45
2024/7/11,3468.169,2634.25,4939.7318,233.8176,240.4446,85.61
2024/7/12,3472.4014,2633.23,4919.3639,234.0263,240.5176,85.27
2024/7/15,3476.2467,2630.21,4883.8971,234.2076,240.6261,84.88
2024/7/16,3498.2827,2625.36,4898.3626,234.2559,240.6769,83.85
2024/7/17,3501.5836,2606.64,4856.5794,234.2746,240.7171,85.19
2024/7/18,3520.931,2620.55,4877.6916,234.1739,240.747,84.86
2024/7/19,3539.0156,2592.11,4872.0532,234.2529,240.7845,82.56
2024/7/22,3514.9249,2570.28,4865.9778,234.6851,240.9183,82.26
2024/7/23,3439.8779,2544.23,4722.7994,234.9301,241.0228,81.58
2024/7/24,3418.1663,2544.88,4668.0621,234.9956,241.0978,81.5
2024/7/25,3399.2716,2505.12,4665.4488,235.3071,241.2053,82.4
2024/7/26,3409.2931,2530.71,4736.3771,235.5005,241.2914,80.55
2024/7/29,3390.742,2517.4,4708.8443,235.8657,241.4104,79.84
2024/7/30,3369.3821,2482.46,4699.282,236.0927,241.5076,79.11
2024/7/31,3442.0844,2510.83,4886.4136,236.2627,241.5743,80.72
2024/8/1,3419.2666,2523.81,4852.9725,236.5604,241.6685,80.04
2024/8/2,3384.3919,2526.06,4788.6159,236.786,241.745,77.56
2024/8/5,3343.3205,2473.14,4693.8478,237.0435,241.8614,77.25
2024/8/6,3342.9789,2441.11,4750.776,236.8154,241.8391,76.11
2024/8/7,3341.489,2436.85,4751.9408,237.0974,241.8707,78.55
2024/8/8,3342.9369,2427.92,4755.8149,236.5654,241.8343,78.94
2024/8/9,3331.6274,2455.27,4720.3104,236.2512,241.7071,79.46
2024/8/12,3325.8645,2450.36,4714.1586,235.3159,241.4608,82.04
2024/8/13,3334.3903,2438.52,4731.8353,235.6531,241.4672,80.97
2024/8/14,3309.2389,2407.29,4667.0731,236.197,241.6161,80.03
2024/8/15,3341.953,2411.18,4698.375,236.0182,241.6508,80.97
2024/8/16,3345.634,2413.07,4670.3789,236.0762,241.6836,79.58
2024/8/19,3356.9677,2420.43,4682.9628,236.3353,241.7159,77.73
2024/8/20,3332.7034,2419.51,4602.0095,236.4549,241.6949,77.16
2024/8/21,3321.635,2448,4587.1218,236.3982,241.6088,76.07
2024/8/22,3313.1357,2418.72,4533.3695,236.6402,241.5864,77.11
2024/8/23,3327.1905,2416.49,4537.0872,236.7672,241.5097,79.02
2024/8/26,3324.2231,2473.92,4544.3594,236.8663,241.4193,81.3
2024/8/27,3305.3338,2486.73,4495.2856,236.4579,241.192,79.85
2024/8/28,3286.4956,2472.45,4500.0088,236.6505,241.19,78.46
2024/8/29,3277.6812,2465.84,4557.9006,236.6662,241.2478,79.96
2024/8/30,3321.4323,2472.97,4639.1144,236.6029,241.3008,78.82
2024/9/2,3265.011,2409.28,4546.8832,237.117,241.4478,77.28
2024/9/3,3273.4282,2412.05,4596.4819,237.3227,241.5302,73.72
2024/9/4,3252.1649,2358.6,4582.084,237.5688,241.5965,72.78
2024/9/5,3257.7578,2345.45,4601.0911,237.8278,241.661,72.86
2024/9/6,3231.3457,2354.49,4537.4544,237.8424,241.6867,71.47
2024/9/9,3192.9516,2337.15,4507.1866,238.1448,241.7462,71.91
2024/9/10,3195.7552,2323.17,4507.7074,238.4557,241.7377,69.71
2024/9/11,3186.1299,2345.29,4514.9158,238.7446,241.7425,70.72
2024/9/12,3172.4747,2364.54,4496.5919,238.9014,241.7509,72.23
2024/9/13,3159.247,2367.18,4450.9587,239.2266,241.7559,72.18
2024/9/14,--,--,--,239.6579,241.82,--
2024/9/16,--,--,--,--,--,73
2024/9/17,--,--,--,--,--,73.78
2024/9/18,3171.0102,2374.06,4462.8701,239.8663,241.895,72.8
2024/9/19,3196.0357,2407.02,4520.3939,239.8352,241.892,74.9
2024/9/20,3201.0497,2399.01,4498.3901,239.9034,241.8672,74.72
2024/9/23,3212.7639,2378.7,4494.6878,240.1327,241.8869,74.33
2024/9/24,3351.909,2434.41,4689.5964,239.5821,241.8734,75.13
2024/9/25,3401.533,2455.78,4731.4755,239.9689,241.9182,73.67
2024/9/26,3545.3204,2471.55,4938.1839,239.4098,241.9271,71.42
2024/9/27,3703.6849,2501.7,5201.6656,237.4719,241.654,72.45
2024/9/29,--,--,--,235.916,241.1247,--
2024/9/30,4017.8545,2586.67,5743.217,237.093,240.9622,72
2024/10/1,--,--,--,--,--,74.47
2024/10/2,--,--,--,--,--,74.66
2024/10/3,--,--,--,--,--,77.88
2024/10/4,--,--,--,--,--,78.14
2024/10/7,--,--,--,--,--,81.14
2024/10/8,4256.0962,2576.84,6155.5817,236.727,240.6649,77.44
2024/10/9,3955.9839,2554.99,5735.641,237.0417,240.0961,76.76
2024/10/10,3997.7879,2537.41,5690.8822,237.9015,240.2511,79.3
2024/10/11,3887.167,2570.06,5470.8133,238.0495,240.638,78.79
2024/10/12,--,--,--,238.0063,240.928,--
2024/10/14,3961.3424,2580.92,5608.153,238.0261,241.2729,75.19
2024/10/15,3855.9949,2553.56,5472.56,238.0679,241.514,74.65
2024/10/16,3831.589,2550.69,5461.0877,237.9942,241.6228,74.45
2024/10/17,3788.2217,2494.73,5418.9883,238.4002,241.7228,74.46
2024/10/18,3925.234,2523.76,5640.0198,238.3404,241.7835,73.17
2024/10/21,3935.1974,2531.26,5704.225,238.2688,241.8245,74.07
2024/10/22,3957.7755,2536.43,5753.8497,237.9242,241.7635,75.64
2024/10/23,3973.2089,2543.3,5776.383,237.6302,241.5525,75.16
2024/10/24,3928.8334,2553.24,5726.7041,237.642,241.5278,74.54
2024/10/25,3956.421,2548.42,5809.6879,237.5441,241.4391,75.9
2024/10/28,3964.1569,2560.17,5883.7203,237.3847,241.3883,72.07
2024/10/29,3924.649,2532.97,5812.5286,237.5392,241.3426,71.42
2024/10/30,3889.4487,2550.68,5837.9338,237.6488,241.3168,73.03
2024/10/31,3891.0396,2550.29,5901.2904,237.8505,241.3222,73.17
2024/11/1,3890.0203,2550.63,5831.8217,238.1934,241.4342,72.94
2024/11/4,3944.7619,2560.07,5928.9085,238.3976,241.5391,75.2
2024/11/5,4044.5725,2568.04,6111.9707,238.6198,241.5732,75.54
2024/11/6,4024.2831,2549.32,6125.7868,238.695,241.6371,75.16
2024/11/7,4145.6952,2580.55,6239.5598,238.8243,241.7285,75.57
2024/11/8,4104.047,2573.99,6222.445,238.9747,241.7899,73.9
2024/11/11,4131.1312,2557.19,6330.6152,239.1141,241.9028,71.9
2024/11/12,4085.743,2527.59,6263.883,239.4439,241.9988,71.79
2024/11/13,4110.8901,2518.95,6259.8412,239.341,242.0696,72.03
2024/11/14,4039.6191,2496.7,6078.3051,239.3188,242.1069,72.41
2024/11/15,3968.8308,2478.92,5924.4834,239.2912,242.1791,71.05
2024/11/18,3950.3806,2488.57,5833.0358,238.8827,242.2256,73.14
2024/11/19,3976.8912,2521.14,5936.6015,239.0765,242.267,73.3
2024/11/20,3985.7727,2521.51,5992.3904,239.0172,242.3042,73.1
2024/11/21,3989.2979,2526.05,5985.3128,239.3332,242.3527,74.37
2024/11/22,3865.6989,2510.37,5750.2457,239.504,242.4306,75.28
2024/11/25,3848.0909,2519.87,5735.6493,239.842,242.5505,73.1
2024/11/26,3840.1847,2507.21,5690.4792,239.9262,242.6354,72.92
2024/11/27,3907.0447,2517.58,5804.9368,239.924,242.7217,72.96
2024/11/28,3872.5505,2504.02,5757.5965,240.2195,242.7921,73.17
2024/11/29,3916.5832,2522.64,5851.9385,240.4968,242.9256,72.94
2024/12/2,3947.632,2521.62,5943.6245,241.2194,243.2341,71.93
2024/12/3,3951.8912,2530.56,5932.1207,241.1856,243.3283,73.69
2024/12/4,3930.5568,2528.87,5879.2695,241.6467,243.4692,72.5
2024/12/5,3921.5881,2502.81,5901.9859,241.668,243.56,72.17
2024/12/6,3973.1405,2501.82,5979.197,241.5754,243.6287,71.05
2024/12/9,3966.5708,2501.19,5947.1089,241.9417,243.717,71.9
2024/12/10,3995.6369,2517.09,5992.0937,243.1093,243.9393,72.06
2024/12/11,3988.8308,2533.76,6047.105,243.3232,243.9671,73.64
2024/12/12,4028.5048,2551.47,6100.3945,243.5765,244.0169,73.41
2024/12/13,3933.1808,2527.15,5988.292,244.3945,244.1718,74.35
2024/12/16,3911.8416,2527.22,5912.6014,245.1159,244.3301,73.91
2024/12/17,3922.0334,2516.27,5848.1628,244.9206,244.311,73.32
2024/12/18,3941.89,2482,5888.6162,244.5735,244.2685,72.99
2024/12/19,3945.4635,2471.67,5901.9155,244.5718,244.2292,72.67
2024/12/20,3927.7441,2469.27,5917.1751,245.412,244.3167,72.98
2024/12/23,3933.5718,2483.97,5818.551,245.5248,244.4073,72.96
2024/12/24,3983.6882,2488.88,5895.2595,245.0543,244.3702,73.65
2024/12/25,3985.6291,2489.39,5840.2889,244.7508,244.3384,--
2024/12/26,3987.4801,2487.11,5887.0605,244.9772,244.3236,73.29
2024/12/27,3981.0307,2475.77,5899.1665,245.4965,244.4174,74
2024/12/30,3999.0549,2489.24,5898.884,245.4316,244.4744,74.13
2024/12/31,3934.9109,2496.47,5725.7324,245.9143,244.5996,74.83
2025/1/2,3820.3952,2499.96,5545.8174,246.8764,244.8219,75.95
2025/1/3,3775.1648,2485.73,5427.8041,247.1814,244.9665,76.69
2025/1/6,3768.9697,2477.13,5427.1007,247.4232,245.0846,76.26
2025/1/7,3796.1055,2478.37,5484.6847,247.0432,245.0916,77.25
2025/1/8,3789.2153,2477.96,5461.5861,246.9448,245.1223,76.22
2025/1/9,3779.8773,2479.73,5456.5863,246.4266,245.0873,77.2
2025/1/10,3732.4806,2492.87,5369.2811,246.4085,245.0148,79.79
2025/1/13,3722.513,2551.5,5381.6974,246.1466,244.958,80.9
2025/1/14,3820.5395,2554.61,5572.2722,246.4594,244.9107,80.32
2025/1/15,3796.026,2564.61,5522.459,246.7162,244.9319,80.49
2025/1/16,3800.3836,2586.22,5545.6336,246.6007,244.8344,81.36
2025/1/17,3812.3429,2594.26,5587.2939,246.4213,244.7801,80.73
2025/1/20,3829.6764,2573.89,5614.3311,246.193,244.7549,79.79
2025/1/21,3832.6145,2581.52,5633.9249,246.5104,244.754,79.35
2025/1/22,3797.0166,2571.3,5607.0594,246.5775,244.8002,78.97
2025/1/23,3803.7439,2551.68,5584.2548,246.4513,244.7651,77.86
2025/1/24,3832.8637,2560.85,5649.9504,246.3945,244.7174,78.43
2025/1/26,--,--,--,246.4212,244.7635,--
2025/1/27,3817.0802,2559.97,5589.3432,246.9736,244.9021,77.11
2025/1/28,--,--,--,--,--,77.63
2025/1/29,--,--,--,--,--,76.94
2025/1/30,--,--,--,--,--,77.05
2025/1/31,--,--,--,--,--,76.77
2025/2/3,--,--,--,--,--,75.5
2025/2/4,--,--,--,--,--,76.05
2025/2/5,3795.0848,2566.68,5614.3872,247.4615,245.0706,74.69
2025/2/6,3842.8314,2580.22,5747.9012,247.866,245.1793,74.27
2025/2/7,3892.7028,2600.41,5833.9883,247.8891,245.266,74.69
2025/2/8,--,--,--,247.8373,245.2945,--
2025/2/10,3901.0618,2605.28,5888.5509,247.4662,245.2744,76.13
2025/2/11,3883.1352,2597.67,5858.2805,247.5524,245.2648,76.82
2025/2/12,3919.8617,2603.51,5940.5299,247.6219,245.2875,74.94
2025/2/13,3905.1398,2561.57,5898.2611,247.5439,245.3133,75.32
2025/2/14,3939.0085,2577.74,5947.796,247.1737,245.2498,74.64
2025/2/17,3947.3983,2563.53,5948.7197,246.5665,245.2124,75.32
2025/2/18,3912.7829,2573.51,5840.7112,246.1724,245.0869,75.77
2025/2/19,3940.1602,2583.78,5943.8823,246.4171,245.0859,76.13
2025/2/20,3928.8959,2606.5,5957.5465,245.9582,244.9925,76.62
2025/2/21,3978.444,2597.05,6057.0648,245.3211,244.8369,74.25
2025/2/24,3969.7169,2576.42,6044.973,244.6573,244.667,74.92
2025/2/25,3925.6505,2557.96,5979.9653,244.8814,244.5365,73.09
2025/2/26,3959.9413,2546.42,6051.7401,245.0522,244.5541,72.81
2025/2/27,3968.1159,2551.28,6028.9856,244.6718,244.4612,73.88
2025/2/28,3890.0487,2552.92,5859.8708,244.9529,244.411,73.16
2025/3/3,3888.4738,2546.98,5885.7696,245.4351,244.4792,71.49
2025/3/4,3885.2208,2521.8,5937.6302,245.4192,244.5389,71.13
2025/3/5,3902.5706,2505.16,5950.7034,245.519,244.571,69.36
2025/3/6,3956.2369,2509.45,6047.7734,244.9392,244.5541,69.42
2025/3/7,3944.0143,2513.28,6013.7747,243.9257,244.3314,70.45
2025/3/10,3928.8018,2518.22,6013.6191,243.8003,244.2804,69.14
2025/3/11,3941.4157,2503.62,6044.9742,242.6923,244.1278,69.92
2025/3/12,3927.2315,2507.32,6040.4965,243.1647,244.1469,70.91
2025/3/13,3911.5793,2528.72,5993.967,243.0439,244.2781,70.15
2025/3/14,4006.5567,2547.21,6099.9809,243.0809,244.3565,70.65
2025/3/17,3996.7876,2535.5,6108.0176,241.9714,244.343,70.93
2025/3/18,4007.7229,2530.61,6133.3018,242.021,244.4048,70.42
2025/3/19,4010.168,2514.89,6101.4369,242.1335,244.4972,70.86
2025/3/20,3974.9918,2529.45,6059.4859,242.9171,244.6549,72.26
2025/3/21,3914.6956,2521.5,5971.9302,242.8119,244.7792,72.11
2025/3/24,3934.8486,2544.41,5969.0789,242.9437,244.9091,73.03
2025/3/25,3932.2951,2542.65,5946.951,243.3671,245.032,73.17
2025/3/26,3919.3566,2548.84,5948.4986,243.7351,245.1178,74
2025/3/27,3932.4117,2554.19,5957.6017,243.7464,245.194,74.05
2025/3/28,3915.1662,2552.76,5916.0314,243.6589,245.2525,73.38
2025/3/31,3887.3056,2534.37,5857.7721,243.6953,245.3211,74.71
2025/4/1,3887.6841,2565.83,5892.8502,243.7098,245.351,74.51
2025/4/2,3884.3858,2564.18,5899.0865,244.2226,245.4184,73.37
2025/4/3,3861.5034,2541.39,5845.5045,245.6049,245.6849,69.81
2025/4/4,--,--,--,--,--,66.06
2025/4/7,3589.4406,2432.81,5287.0333,247.0905,246.0683,64.36
2025/4/8,3650.759,2390.37,5326.914,246.5823,246.042,61.62
2025/4/9,3686.7943,2352.92,5439.7716,246.8091,246.0379,65.72
2025/4/10,3735.1151,2415.62,5544.0646,246.7609,246.0186,63.4
2025/4/11,3750.5167,2411.7,5581.3184,246.8442,246.0452,64.59
2025/4/14,3759.1422,2421.61,5627.1375,246.7952,246.08,64.82
2025/4/15,3761.2348,2419.07,5602.534,246.8204,246.0856,64.85
2025/4/16,3772.8204,2402.19,5556.8642,246.9419,246.0947,66.06
2025/4/17,3772.2221,2422.61,5557.0105,246.705,246.0925,67.85
2025/4/18,3772.523,2421.42,5560.7207,246.667,246.0893,--
2025/4/21,3784.8806,2440.55,5642.3805,246.4722,246.0911,66.47
2025/4/22,3783.9522,2437.03,5624.209,246.6781,246.0974,67.82
2025/4/23,3786.8824,2466.51,5634.9487,246.4228,246.0391,66.14
2025/4/24,3784.3574,2454.26,5605.8796,246.4813,246.0199,66.5
2025/4/25,3786.9937,2452.83,5627.1804,246.5848,246.01,66.91
2025/4/27,--,--,--,246.6011,246.0599,--
2025/4/28,3781.6188,2447.13,5598.2951,246.8747,246.0604,65.65
2025/4/29,3775.0767,2428.53,5604.9057,247.2988,246.1145,64.05
2025/4/30,3770.5705,2407.42,5631.8249,247.3808,246.1687,61.04
2025/5/1,--,--,--,--,--,61.87
2025/5/2,--,--,--,--,--,61.45
2025/5/5,--,--,--,--,--,60.25
2025/5/6,3808.5424,2390.26,5740.3338,247.4909,246.2768,62.04
2025/5/7,3831.627,2405.16,5750.2911,247.2479,246.3169,60.95
2025/5/8,3852.8963,2381.95,5773.8056,247.4758,246.4401,63.12
2025/5/9,3846.1566,2387.17,5721.7225,247.5255,246.5568,63.88
2025/5/12,3890.6096,2424.02,5793.6743,246.6958,246.597,64.99
2025/5/13,3896.2583,2412.68,5781.6683,246.8989,246.6551,66.6
2025/5/14,3943.2108,2452.83,5799.1191,246.7972,246.7132,65.85
2025/5/15,3907.1992,2415.14,5715.2966,246.6987,246.7707,64.62
2025/5/16,3889.0854,2400.18,5715.8491,246.5587,246.7639,65.33
2025/5/19,3877.1453,2403.39,5720.7949,246.8639,246.8326,65.48
2025/5/20,3898.1705,2401.9,5747.367,246.8768,246.9178,65.6
2025/5/21,3916.3807,2421.88,5757.9225,246.7693,246.9655,64.58
2025/5/22,3913.8651,2400.95,5703.2797,246.7747,247.035,64.03
2025/5/23,3882.2741,2388.28,5653.0436,246.6601,247.0885,65.03
2025/5/26,3860.1067,2387.74,5669.4609,246.7815,247.1746,64.81
2025/5/27,3839.3969,2379.4,5652.1454,246.6384,247.2048,64.29
2025/5/28,3836.2366,2362.26,5637.2378,246.5458,247.1931,64.98
2025/5/29,3858.6998,2380.52,5719.9101,246.252,247.1233,64.13
2025/5/30,3840.2323,2349.69,5671.0723,246.6188,247.1759,63.9
2025/6/2,--,--,--,--,--,65.12
2025/6/3,3852.0127,2361.76,5694.8385,246.6716,247.2474,65.61
2025/6/4,3868.7429,2382.69,5739.0058,246.7936,247.2534,64.91
2025/6/5,3877.5557,2371.61,5769.9675,246.8932,247.274,65.29
2025/6/6,3873.9841,2392.35,5762.0778,247.1894,247.3142,66.65
2025/6/9,3885.2459,2398.92,5805.6543,247.3582,247.4036,67.13
2025/6/10,3865.4652,2400.26,5757.9921,247.3981,247.4468,66.6
2025/6/11,3894.6252,2404.43,5792.9464,247.607,247.4906,69.4
2025/6/12,3892.1992,2409.47,5799.9319,247.6457,247.5217,70.34
2025/6/13,3864.1822,2443.44,5740.2397,247.6391,247.5558,75.18
2025/6/16,3873.7951,2468.24,5767.8083,247.7251,247.6265,72.5
2025/6/17,3870.3786,2458.21,5750.9122,247.9523,247.668,77.19
2025/6/18,3874.9708,2494.28,5745.8714,248.0869,247.7271,76.08
2025/6/19,3843.0912,2507.38,5676.8317,248.2552,247.7789,78.74
2025/6/20,3846.6443,2499.45,5639.513,248.3649,247.8235,77.32
2025/6/23,3857.9016,2507.37,5674.1704,248.3924,247.894,70.65
2025/6/24,3904.0342,2447.83,5765.8373,248.189,247.8809,67.82
2025/6/25,3960.0662,2442.73,5862.5529,248.0187,247.8669,67.61
2025/6/26,3946.0195,2445.63,5838.2454,248.0858,247.8348,67.82
2025/6/27,3921.7578,2449.47,5863.7282,248.163,247.8563,67.31
2025/6/30,3936.0791,2444.29,5915.3876,248.054,247.9059,67.63
2025/7/1,3942.762,2447.2,5934.67,248.2419,247.9625,67.28
2025/7/2,3943.6849,2464.82,5892.9505,248.4994,248.0336,69.15
2025/7/3,3968.0676,2477.37,5922.66,248.5467,248.1304,68.85
2025/7/4,3982.2034,2468.87,5911.4352,248.6053,248.2249,68.51
2025/7/7,3965.1746,2457.35,5900.4056,248.6631,248.302,69.6
2025/7/8,3998.4527,2471.24,5977.7437,248.5293,248.2986,70.03
2025/7/9,3991.4006,2472.58,5953.4871,248.5363,248.3113,70.18
2025/7/10,4010.0243,2499.26,5983.0505,248.3034,248.2861,68.88
2025/7/11,4014.807,2493.92,6027.0789,248.187,248.2427,70.63
2025/7/14,4017.6678,2510.15,6020.8585,248.0479,248.2431,69.14
2025/7/15,4019.0644,2495.02,6018.7583,248.411,248.2966,68.86
2025/7/16,4007.2019,2497.63,6017.1947,248.429,248.3534,68.71
2025/7/17,4034.491,2507.65,6082.4644,248.4408,248.4031,69.65
2025/7/18,4058.5486,2527.11,6099.6104,248.3671,248.4435,69.23
2025/7/21,4085.6072,2557.99,6161.3086,248.0767,248.4265,69.09
2025/7/22,4118.9582,2577.21,6213.4072,247.8684,248.408,68.67
2025/7/23,4119.7685,2568.04,6196.7577,247.5784,248.2978,68.67
2025/7/24,4149.0368,2585.23,6293.5984,247.0431,248.1378,69.36
2025/7/25,4127.1634,2596.21,6299.5908,246.9941,248.0641,68.39
2025/7/28,4135.8242,2544.91,6323.4198,247.3707,248.1485,70.4
2025/7/29,4152.0247,2561.52,6356.1327,246.7731,248.0764,72.76
2025/7/30,4151.2379,2569.74,6314.6873,247.183,248.0961,73.47
2025/7/31,4075.5912,2537.12,6226.3432,247.5246,248.2038,72.55
2025/8/1,4054.9286,2532.3,6213.2014,247.5687,248.2789,69.52
2025/8/4,4070.7023,2526.67,6261.7313,247.7427,248.349,68.68
2025/8/5,4103.45,2536.46,6303.2359,247.6986,248.4101,67.68
2025/8/6,4113.4852,2536.97,6357.3769,247.7702,248.4772,66.96
2025/8/7,4114.666,2534,6337.5425,247.9327,248.5107,66.41
2025/8/8,4104.9669,2523.12,6323.4999,247.902,248.5213,66.32
2025/8/11,4122.5106,2535.38,6391.7595,247.4646,248.5252,66.71
2025/8/12,4143.8252,2556.2,6418.1595,247.1301,248.4664,66.11
2025/8/13,4176.5776,2555.72,6508.0978,247.1337,248.4557,65.74
2025/8/14,4173.3131,2534.95,6429.8462,246.948,248.4231,66.89
2025/8/15,4202.3533,2536.21,6568.57,246.7329,248.3987,66.13
2025/8/18,4239.4125,2532.31,6668.1726,245.7089,248.2199,66.46
2025/8/19,4223.3741,2523.65,6655.3105,245.8517,248.1534,65.95
2025/8/20,4271.3958,2511.88,6728.0692,245.7405,248.1447,67.04
2025/8/21,4288.0707,2519.86,6704.1657,245.9911,248.1275,67.67
2025/8/22,4377.9977,2525.13,6822.8469,245.9223,248.1299,67.79
2025/8/25,4469.2217,2544.65,6951.8955,246.2912,248.1873,68.74
2025/8/26,4452.5905,2534.11,6964.0653,246.5761,248.2176,67.25
2025/8/27,4386.1266,2517.1,6862.5624,246.5238,248.2498,67.8
2025/8/28,4463.782,2522.51,7011.1602,246.112,248.2577,68.27
2025/8/29,4496.7591,2521.31,7043.9416,246.1598,248.2698,68.12
2025/9/1,4523.7111,2520.51,7110.2882,246.3647,248.3216,68.16
2025/9/2,4490.4528,2529.24,6961.6894,246.4282,248.3264,69.07
2025/9/3,4459.8296,2533.93,6868.4615,246.8356,248.3811,67.39
2025/9/4,4365.2085,2523.56,6698.4474,246.8704,248.4539,66.88
2025/9/5,4460.3249,2539.51,6913.9532,246.4203,248.4486,65.67
2025/9/8,4467.5733,2543.32,6992.1169,245.9577,248.4444,66.24
2025/9/9,4436.2584,2539.92,6928.9651,245.6811,248.4297,66.53
2025/9/10,4445.3649,2539.02,6932.1092,245.1483,248.3616,67.6
2025/9/11,4548.0345,2542.12,7122.7051,245.1768,248.3193,66.31
2025/9/12,4521.998,2540.08,7147.7489,245.412,248.3208,66.88
2025/9/15,4533.0557,2556.26,7137.3627,245.4805,248.3763,67.47
2025/9/16,4523.3367,2573.68,7190.9928,245.7022,248.3833,68.49
2025/9/17,4551.023,2568.42,7260.0353,246.0269,248.4042,67.91
2025/9/18,4498.109,2540.33,7199.8828,245.8305,248.405,67.52
2025/9/19,4501.9195,2546.21,7170.3488,245.385,248.3794,66.66
2025/9/22,4522.608,2552.17,7225.1281,245.498,248.406,66.56
2025/9/23,4519.7781,2524.39,7180.7137,245.1662,248.3453,67.79
2025/9/24,4566.0708,2543.67,7323.7093,244.7254,248.2432,69.07
2025/9/25,4593.4875,2568.05,7341.3238,244.7249,248.1105,69.64
2025/9/26,4550.0487,2557.19,7240.9114,244.8174,248.1103,69.75
2025/9/28,--,--,--,244.8715,248.1322,--
2025/9/29,4620.0528,2558.3,7350.5599,244.6239,248.1335,67.65
2025/9/30,4640.6935,2539.12,7412.3684,244.8721,248.1633,66.15
2025/10/1,--,--,--,--,--,65.42
2025/10/2,--,--,--,--,--,64.32
2025/10/3,--,--,--,--,--,64.36
2025/10/6,--,--,--,--,--,65.52
2025/10/7,--,--,--,--,--,65.73
2025/10/8,--,--,--,--,--,66.08
2025/10/9,4709.482,2572.47,7548.9226,245.1263,248.3334,65.23
2025/10/10,4616.8341,2550.86,7398.2241,244.9939,248.3563,62.09
2025/10/11,--,--,--,245.6422,248.4557,--
2025/10/13,4593.9785,2548.19,7376.5636,245.2495,248.4888,63.39
2025/10/14,4539.0644,2526.51,7194.8509,245.2812,248.5023,62.28
2025/10/15,4606.2879,2533.7,7294.0014,245.2831,248.5202,62.47
2025/10/16,4618.4218,2536.77,7231.5336,245.46,248.5681,61.02
2025/10/17,4514.2345,2521.9,7016.0661,245.8774,248.6491,61.34
2025/10/20,4538.2201,2515.75,7069.6412,245.6721,248.7213,60.94
2025/10/21,4607.8715,2526.06,7185.624,245.8306,248.7881,61.66
2025/10/22,4592.57,2525.19,7128.4776,245.8682,248.8564,64.35
2025/10/23,4606.3447,2543.71,7142.9536,245.7435,248.9319,65.96
2025/10/24,4660.6835,2545.63,7258.5343,245.5646,248.9858,65.69
2025/10/27,4716.0186,2563.19,7379.3941,245.6921,249.0627,65.75
2025/10/28,4691.973,2539.68,7341.0304,246.2554,249.1927,64.46
2025/10/29,4747.8378,2557.68,7480.9666,246.2959,249.2886,64.9
2025/10/30,4709.911,2543.12,7385.7109,246.4845,249.3631,64.72
2025/10/31,4640.6676,2538.87,7331.0031,246.8835,249.462,65.07
