code,trade_date,ts_code,name,vol,ratio,exchange
77406,2021-11-05,300406.SZ,九強生物,2961643,0.5,SZ
77401,2021-11-05,300401.SZ,花園生物,2711027,0.49,SZ
77398,2021-11-05,300398.SZ,飛凱材料,7906295,1.53,SZ
77397,2021-11-05,300397.SZ,天和防務,1361576,0.26,SZ
77396,2021-11-05,300396.SZ,迪瑞醫療,139671,0.05,SZ
77395,2021-11-05,300395.SZ,菲利華,2425051,0.71,SZ
77394,2021-11-05,300394.SZ,天孚通信,11363410,2.9,SZ
77390,2021-11-05,300390.SZ,天華超淨,7333880,1.25,SZ
77388,2021-11-05,300388.SZ,節能國禎,1083740,0.15,SZ
77386,2021-11-05,300386.SZ,飛天誠信,1438742,0.34,SZ
77383,2021-11-05,300383.SZ,光環新網,82350054,5.33,SZ
77379,2021-11-05,300379.SZ,東方通,6862963,1.5,SZ
77378,2021-11-05,300378.SZ,鼎捷軟件,38,0.0,SZ
77377,2021-11-05,300377.SZ,贏時勝,4110951,0.54,SZ
77376,2021-11-05,300376.SZ,易事特,11293982,0.48,SZ
77373,2021-11-05,300373.SZ,揚傑科技,17136948,3.34,SZ
77369,2021-11-05,300369.SZ,綠盟科技,53702419,6.72,SZ
77368,2021-11-05,300368.SZ,匯金股份,447801,0.08,SZ
77367,2021-11-05,300367.SZ,ST網力,661,0.0,SZ
77366,2021-11-05,300366.SZ,創意信息,149488,0.02,SZ
77365,2021-11-05,300365.SZ,恆華科技,4779156,0.79,SZ
77364,2021-11-05,300364.SZ,中文在線,1077,0.0,SZ
77363,2021-11-05,300363.SZ,博騰股份,321430,0.05,SZ
77357,2021-11-05,300357.SZ,我武生物,11042088,2.1,SZ
77072,2021-11-05,300072.SZ,三聚環保,19381328,0.82,SZ
665,2021-11-05,00665.HK,海通國際,226285611,3.74,HK
669,2021-11-05,00669.HK,創科實業,21402127,1.15,HK
2382,2021-11-05,02382.HK,舜宇光學科技,208381325,18.99,HK
2380,2021-11-05,02380.HK,中國電力,1604705727,16.35,HK
2369,2021-11-05,02369.HK,酷派集團,21538000,0.19,HK
2363,2021-11-05,02363.HK,通達宏泰,326750,0.13,HK
2362,2021-11-05,02362.HK,金川國際,42369000,0.33,HK
2359,2021-11-05,02359.HK,藥明康德,35251658,8.98,HK
2357,2021-11-05,02357.HK,中航科工,714534601,11.5,HK
2356,2021-11-05,02356.HK,大新銀行集團,257600,0.01,HK
2343,2021-11-05,02343.HK,太平洋航運,22375000,0.46,HK
2342,2021-11-05,02342.HK,京信通信,41878000,1.5,HK
2338,2021-11-05,02338.HK,濰柴動力,86000000,4.42,HK
2333,2021-11-05,02333.HK,長城汽車,1511562280,48.76,HK
2331,2021-11-05,02331.HK,李寧,267420018,10.21,HK
2386,2021-11-05,02386.HK,中石化煉化工程,13390000,0.91,HK
2329,2021-11-05,02329.HK,國瑞置業,162884000,3.65,HK
2326,2021-11-05,02326.HK,新源萬恆控股,55620000,0.25,HK
2319,2021-11-05,02319.HK,蒙牛乳業,135615699,3.42,HK
2318,2021-11-05,02318.HK,中國平安,73845415,0.98,HK
2314,2021-11-05,02314.HK,理文造紙,13824580,0.31,HK
2313,2021-11-05,02313.HK,申洲國際,56407455,3.74,HK
2298,2021-11-05,02298.HK,都市麗人,8788000,0.38,HK
2282,2021-11-05,02282.HK,美高梅中國,16299933,0.42,HK
2280,2021-11-05,02280.HK,慧聰集團,71842500,5.48,HK
2269,2021-11-05,02269.HK,藥明生物,341445256,8.03,HK
2255,2021-11-05,02255.HK,海昌海洋公園,32453000,0.81,HK
2238,2021-11-05,02238.HK,廣汽集團,931286294,30.05,HK
2233,2021-11-05,02233.HK,西部水泥,498632000,9.16,HK
2232,2021-11-05,02232.HK,晶苑國際,2718500,0.09,HK
2328,2021-11-05,02328.HK,中國財險,585583070,8.48,HK
2388,2021-11-05,02388.HK,中銀香港,20562369,0.19,HK
2400,2021-11-05,02400.HK,心動公司,88066500,18.32,HK
2500,2021-11-05,02500.HK,啟明醫療-B,29697605,6.73,HK
3301,2021-11-05,03301.HK,融信中國,109292000,6.49,HK
2899,2021-11-05,02899.HK,紫金礦業,1075852504,18.74,HK
2888,2021-11-05,02888.HK,渣打集團,142820,0.0,HK
2883,2021-11-05,02883.HK,中海油田服務,423278501,23.36,HK
2880,2021-11-05,02880.HK,遼港股份,903125800,17.5,HK
2877,2021-11-05,02877.HK,神威藥業,10037000,1.2,HK
2869,2021-11-05,02869.HK,綠城服務,244872289,7.53,HK
2866,2021-11-05,02866.HK,中遠海發,821053000,22.32,HK
2858,2021-11-05,02858.HK,易鑫集團,54778000,0.83,HK
2799,2021-11-05,02799.HK,中國華融,2285063000,9.12,HK
2798,2021-11-05,02798.HK,久泰邦達能源,113160000,7.07,HK
2777,2021-11-05,02777.HK,富力地產,94549580,2.51,HK
2772,2021-11-05,02772.HK,中梁控股,47926500,1.33,HK
2768,2021-11-05,02768.HK,佳源國際控股,398636609,8.11,HK
2727,2021-11-05,02727.HK,上海電氣,973419000,33.27,HK
2689,2021-11-05,02689.HK,玖龍紙業,81010421,1.72,HK
2688,2021-11-05,02688.HK,新奧能源,7251584,0.63,HK
2678,2021-11-05,02678.HK,天虹紡織,23355500,2.54,HK
2669,2021-11-05,02669.HK,中海物業,520521681,15.83,HK
2666,2021-11-05,02666.HK,環球醫療,261296000,13.81,HK
2628,2021-11-05,02628.HK,中國人壽,325669093,4.37,HK
2618,2021-11-05,02618.HK,京東物流,14996400,0.23,HK
2616,2021-11-05,02616.HK,基石藥業-B,12664500,1.06,HK
2611,2021-11-05,02611.HK,國泰君安,325527400,23.38,HK
2607,2021-11-05,02607.HK,上海醫藥,111806406,12.16,HK
2601,2021-11-05,02601.HK,中國太保,738492383,26.6,HK
2600,2021-11-05,02600.HK,中國鋁業,287773350,7.29,HK
2599,2021-11-05,02599.HK,祥生控股集團,9000,0.0,HK
2588,2021-11-05,02588.HK,中銀航空租賃,9198300,1.32,HK
2218,2021-11-05,02218.HK,安德利果汁,3914600,4.04,HK
2208,2021-11-05,02208.HK,金風科技,22657651,2.92,HK
2202,2021-11-05,02202.HK,萬科企業,281868893,14.82,HK
2199,2021-11-05,02199.HK,維珍妮,2824000,0.22,HK
1999,2021-11-05,01999.HK,敏華控股,931832850,23.57,HK
1997,2021-11-05,01997.HK,九龍倉置業,5519617,0.17,HK
1996,2021-11-05,01996.HK,弘陽地產,129546000,3.88,HK
1995,2021-11-05,01995.HK,旭輝永升服務,168494000,9.59,HK
1992,2021-11-05,01992.HK,復星旅遊文化,14566600,1.17,HK
1988,2021-11-05,01988.HK,民生銀行,1868967624,22.45,HK
1981,2021-11-05,01981.HK,華夏視聽教育,46442000,2.79,HK
1980,2021-11-05,01980.HK,天鴿互動,17854000,1.4,HK
1972,2021-11-05,01972.HK,太古地產,1145000,0.01,HK
1970,2021-11-05,01970.HK,"IMAXCHINAHOLDING,INC.",4741700,1.35,HK
1966,2021-11-05,01966.HK,中駿集團控股,181181805,4.29,HK
1963,2021-11-05,01963.HK,重慶銀行,106180000,6.71,HK
1958,2021-11-05,01958.HK,北京汽車,347172000,13.76,HK
1952,2021-11-05,01952.HK,雲頂新耀-B,1563500,0.52,HK
1951,2021-11-05,01951.HK,錦欣生殖,517335255,20.62,HK
1929,2021-11-05,01929.HK,周大福,41607010,0.41,HK
1928,2021-11-05,01928.HK,金沙中國有限公司,65527200,0.8,HK
1919,2021-11-05,01919.HK,中遠海控,818583200,24.39,HK
1918,2021-11-05,01918.HK,融創中國,775296407,16.62,HK
1916,2021-11-05,01916.HK,江西銀行,10747500,0.79,HK
1911,2021-11-05,01911.HK,華興資本控股,55292065,10.07,HK
1908,2021-11-05,01908.HK,建發國際集團,36872674,2.67,HK
1907,2021-11-05,01907.HK,中國旭陽集團,173008000,3.89,HK
1905,2021-11-05,01905.HK,海通恆信,254000,0.0,HK
1898,2021-11-05,01898.HK,中煤能源,421461000,10.26,HK
1896,2021-11-05,01896.HK,貓眼娛樂,80369400,7.03,HK
1890,2021-11-05,01890.HK,中國科培,78844000,3.91,HK
1888,2021-11-05,01888.HK,建滔積層板,12233614,0.39,HK
1883,2021-11-05,01883.HK,中信國際電訊,3789000,0.1,HK
2001,2021-11-05,02001.HK,新高教集團,153737059,9.69,HK
3306,2021-11-05,03306.HK,江南布衣,4945000,0.95,HK
2003,2021-11-05,02003.HK,維信金科,1824000,0.37,HK
2007,2021-11-05,02007.HK,碧桂園,240739841,1.07,HK
2196,2021-11-05,02196.HK,復星醫藥,161424157,29.23,HK
2186,2021-11-05,02186.HK,綠葉製藥,524034000,14.79,HK
2171,2021-11-05,02171.HK,科濟藥業-B,3457500,0.6,HK
2160,2021-11-05,02160.HK,心通醫療-B,52931000,2.19,HK
2158,2021-11-05,02158.HK,醫渡科技,3218900,0.32,HK
2156,2021-11-05,02156.HK,建發物業,19973000,1.65,HK
2150,2021-11-05,02150.HK,奈雪的茶,20831000,1.2,HK
2142,2021-11-05,02142.HK,和鉑醫藥-B,12785000,1.66,HK
2136,2021-11-05,02136.HK,利福中國,282000,0.01,HK
2128,2021-11-05,02128.HK,中國聯塑,28264581,0.9,HK
2126,2021-11-05,02126.HK,藥明巨諾-B,27084680,6.66,HK
2111,2021-11-05,02111.HK,超盈國際控股,924000,0.08,HK
2103,2021-11-05,02103.HK,新力控股集團,309000,0.0,HK
2099,2021-11-05,02099.HK,中國黃金國際,6292600,1.58,HK
2098,2021-11-05,02098.HK,卓爾智聯,31698000,0.26,HK
2096,2021-11-05,02096.HK,先聲藥業,69643000,2.65,HK
2068,2021-11-05,02068.HK,中鋁國際,25209000,6.3,HK
2066,2021-11-05,02066.HK,盛京銀行,128000,0.0,HK
2051,2021-11-05,02051.HK,５１信用卡,17442500,1.28,HK
2048,2021-11-05,02048.HK,易居企業控股,133194300,7.61,HK
2039,2021-11-05,02039.HK,中集集團,253473680,12.3,HK
2038,2021-11-05,02038.HK,富智康集團,123060000,1.53,HK
2020,2021-11-05,02020.HK,安踏體育,269706940,9.97,HK
2019,2021-11-05,02019.HK,德信中國,57361000,2.12,HK
2018,2021-11-05,02018.HK,瑞聲科技,52088732,4.3,HK
2016,2021-11-05,02016.HK,浙商銀行,501669000,11.01,HK
2013,2021-11-05,02013.HK,微盟集團,355661799,13.76,HK
2009,2021-11-05,02009.HK,金隅集團,369969500,15.81,HK
2008,2021-11-05,02008.HK,鳳凰衛視,191218000,3.82,HK
2005,2021-11-05,02005.HK,石四藥集團,327260000,10.84,HK
1882,2021-11-05,01882.HK,海天國際,5345000,0.32,HK
3308,2021-11-05,03308.HK,金鷹商貿集團,85409000,5.13,HK
3311,2021-11-05,03311.HK,中國建築國際,365549192,7.25,HK
6855,2021-11-05,06855.HK,亞盛醫藥-B,51593908,19.55,HK
6837,2021-11-05,06837.HK,海通證券,878239800,25.75,HK
6828,2021-11-05,06828.HK,北京燃氣藍天,226152000,1.74,HK
6826,2021-11-05,06826.HK,昊海生物科技,6608720,17.38,HK
6818,2021-11-05,06818.HK,中國光大銀行,1203424245,9.48,HK
6808,2021-11-05,06808.HK,高鑫零售,79584523,0.83,HK
6806,2021-11-05,06806.HK,申萬宏源,482709600,19.27,HK
6699,2021-11-05,06699.HK,時代天使,1372400,0.8,HK
6690,2021-11-05,06690.HK,海爾智家,236318301,8.38,HK
6666,2021-11-05,06666.HK,恆大物業,470244500,4.34,HK
6618,2021-11-05,06618.HK,京東健康,24929950,0.77,HK
6606,2021-11-05,06606.HK,諾輝健康-B,1694500,0.39,HK
6601,2021-11-05,06601.HK,朝雲集團,36645000,2.74,HK
6862,2021-11-05,06862.HK,海底撈,155517910,2.84,HK
6600,2021-11-05,06600.HK,賽生藥業,751000,0.11,HK
6196,2021-11-05,06196.HK,鄭州銀行,327739900,19.62,HK
6186,2021-11-05,06186.HK,中國飛鶴,544248316,6.1,HK
6185,2021-11-05,06185.HK,康希諾生物－B,8716367,6.56,HK
6178,2021-11-05,06178.HK,光大證券,105167400,14.93,HK
6169,2021-11-05,06169.HK,宇華教育,379385357,10.54,HK
6166,2021-11-05,06166.HK,中國宏泰發展,82544000,4.99,HK
6160,2021-11-05,06160.HK,百濟神州,9564600,0.78,HK
6158,2021-11-05,06158.HK,正榮地產,84278000,1.91,HK
6127,2021-11-05,06127.HK,昭衍新藥,7410082,12.2,HK
6116,2021-11-05,06116.HK,拉夏貝爾,53359200,24.83,HK
6110,2021-11-05,06110.HK,滔搏,35708541,0.57,HK
6100,2021-11-05,06100.HK,同道獵聘,1656800,0.31,HK
6099,2021-11-05,06099.HK,招商證券,301515820,23.65,HK
6198,2021-11-05,06198.HK,青島港,80717000,7.33,HK
6865,2021-11-05,06865.HK,福萊特玻璃,117919297,26.19,HK
6869,2021-11-05,06869.HK,長飛光纖光纜,32546000,9.25,HK
6881,2021-11-05,06881.HK,中國銀河,743168700,20.13,HK
9996,2021-11-05,09996.HK,沛嘉醫療-B,32037780,4.76,HK
9995,2021-11-05,09995.HK,榮昌生物－B,13597500,7.17,HK
9993,2021-11-05,09993.HK,金輝控股,88401000,2.18,HK
9992,2021-11-05,09992.HK,泡泡瑪特,139963796,9.97,HK
9990,2021-11-05,09990.HK,祖龍娛樂,12855889,1.56,HK
9989,2021-11-05,09989.HK,海普瑞,25983500,11.8,HK
9983,2021-11-05,09983.HK,建業新生活,47575000,3.74,HK
9982,2021-11-05,09982.HK,中原建業,107921000,3.27,HK
9969,2021-11-05,09969.HK,諾誠健華-B,82536000,5.49,HK
9968,2021-11-05,09968.HK,匯景控股,14892000,0.28,HK
9966,2021-11-05,09966.HK,康寧傑瑞製藥-B,79171563,8.45,HK
9939,2021-11-05,09939.HK,開拓藥業-B,24343000,6.28,HK
9928,2021-11-05,09928.HK,時代鄰里,45525595,4.61,HK
9926,2021-11-05,09926.HK,康方生物-B,86353595,10.56,HK
9923,2021-11-05,09923.HK,移卡,6610400,1.45,HK
9922,2021-11-05,09922.HK,九毛九,179573449,12.34,HK
9909,2021-11-05,09909.HK,寶龍商業,50857000,7.9,HK
9858,2021-11-05,09858.HK,優然牧業,16310000,0.42,HK
9668,2021-11-05,09668.HK,渤海銀行,1729000,0.02,HK
9666,2021-11-05,09666.HK,金科服務,35288800,5.4,HK
9633,2021-11-05,09633.HK,農夫山泉,128512910,2.54,HK
8328,2021-11-05,08328.HK,信義儲電,86500,0.01,HK
6998,2021-11-05,06998.HK,嘉和生物-B,10845500,2.16,HK
6996,2021-11-05,06996.HK,德琪醫藥-B,8173500,1.21,HK
6993,2021-11-05,06993.HK,藍月亮集團,49542000,0.83,HK
6989,2021-11-05,06989.HK,卓越商企服務,25895000,2.11,HK
6988,2021-11-05,06988.HK,樂享集團,67002000,3.06,HK
6969,2021-11-05,06969.HK,思摩爾國際,459437797,7.64,HK
6886,2021-11-05,06886.HK,"HUATAISECURITIESCO.,LTD.",611330846,35.55,HK
6098,2021-11-05,06098.HK,碧桂園服務,226301687,7.02,HK
6088,2021-11-05,06088.HK,FITHONTENGLIMITED,208580000,2.91,HK
6078,2021-11-05,06078.HK,海吉亞醫療,161064707,26.06,HK
6069,2021-11-05,06069.HK,盛業資本,92813000,9.25,HK
3759,2021-11-05,03759.HK,康龍化成,17342761,12.93,HK
3738,2021-11-05,03738.HK,阜博集團,64861000,3.3,HK
3698,2021-11-05,03698.HK,徽商銀行,4531500,0.12,HK
3692,2021-11-05,03692.HK,翰森製藥,19102758,0.31,HK
3690,2021-11-05,03690.HK,美團-W,324835037,5.28,HK
3669,2021-11-05,03669.HK,永達汽車,92911000,4.71,HK
3633,2021-11-05,03633.HK,中裕燃氣,24950000,0.87,HK
3618,2021-11-05,03618.HK,重慶農村商業銀行,756152597,30.08,HK
3613,2021-11-05,03613.HK,同仁堂國藥,71172861,8.5,HK
3606,2021-11-05,03606.HK,福耀玻璃,146170073,24.08,HK
3396,2021-11-05,03396.HK,聯想控股,114223300,8.98,HK
3393,2021-11-05,03393.HK,威勝控股,224000,0.02,HK
3389,2021-11-05,03389.HK,亨得利,772000,0.01,HK
3383,2021-11-05,03383.HK,雅居樂集團,28435732,0.71,HK
3382,2021-11-05,03382.HK,天津港發展,145766000,2.36,HK
3380,2021-11-05,03380.HK,龍光集團,88421000,1.59,HK
3377,2021-11-05,03377.HK,遠洋集團,368865482,4.84,HK
3369,2021-11-05,03369.HK,秦港股份,125669000,15.13,HK
3368,2021-11-05,03368.HK,百盛集團,5627000,0.21,HK
3360,2021-11-05,03360.HK,遠東宏信,130874000,3.13,HK
3347,2021-11-05,03347.HK,泰格醫藥,6068700,4.91,HK
3339,2021-11-05,03339.HK,中國龍工,41454000,0.96,HK
3333,2021-11-05,03333.HK,中國恆大,768111355,5.78,HK
3331,2021-11-05,03331.HK,維達國際,21163000,1.75,HK
3329,2021-11-05,03329.HK,交銀國際,3624000,0.13,HK
3328,2021-11-05,03328.HK,交通銀行,726972645,2.07,HK
3323,2021-11-05,03323.HK,中國建材,859252079,18.84,HK
3320,2021-11-05,03320.HK,華潤醫藥,182804500,2.9,HK
3319,2021-11-05,03319.HK,雅生活服務,2814000,0.19,HK
3788,2021-11-05,03788.HK,CHINAHANKINGHOLDINGSLIMITED,1653000,0.08,HK
3309,2021-11-05,03309.HK,希瑪眼科,142599000,12.41,HK
3799,2021-11-05,03799.HK,達利食品,442887000,3.22,HK
3808,2021-11-05,03808.HK,中國重汽,77598267,2.8,HK
6068,2021-11-05,06068.HK,光正教育,189122000,8.68,HK
6066,2021-11-05,06066.HK,中信建投証券,366159000,29.03,HK
6060,2021-11-05,06060.HK,眾安在線,46602900,3.27,HK
6055,2021-11-05,06055.HK,中煙香港,32713000,4.72,HK
6049,2021-11-05,06049.HK,保利物業,76748656,50.05,HK
6030,2021-11-05,06030.HK,中信証券,261517141,11.47,HK
3998,2021-11-05,03998.HK,波司登,1093686565,10.04,HK
3996,2021-11-05,03996.HK,中國能源建設,77690000,0.83,HK
3993,2021-11-05,03993.HK,洛陽鉬業,550053505,13.97,HK
3990,2021-11-05,03990.HK,美的置業,71983222,5.82,HK
3988,2021-11-05,03988.HK,中國銀行,4340114487,5.18,HK
3969,2021-11-05,03969.HK,中國通號,467727000,23.75,HK
3968,2021-11-05,03968.HK,招商銀行,171257422,3.72,HK
3958,2021-11-05,03958.HK,東方證券,553887622,53.92,HK
3933,2021-11-05,03933.HK,聯邦制藥,162786800,8.84,HK
3913,2021-11-05,03913.HK,合景悠活,50190461,2.47,HK
3908,2021-11-05,03908.HK,中金公司,346908107,18.21,HK
3900,2021-11-05,03900.HK,綠城中國,380470500,15.24,HK
3899,2021-11-05,03899.HK,中集安瑞科,142622000,7.03,HK
3898,2021-11-05,03898.HK,時代電氣,163475838,29.86,HK
3888,2021-11-05,03888.HK,金山軟件,187201405,13.63,HK
3886,2021-11-05,03886.HK,康健國際醫療,36966000,0.48,HK
3883,2021-11-05,03883.HK,中國奧園,185042024,6.59,HK
3877,2021-11-05,03877.HK,中國船舶租賃,356866000,5.81,HK
3868,2021-11-05,03868.HK,信義能源,118659377,1.66,HK
3866,2021-11-05,03866.HK,青島銀行,1931000,0.1,HK
3836,2021-11-05,03836.HK,和諧汽車,140863500,8.97,HK
3818,2021-11-05,03818.HK,中國動向,145663000,2.47,HK
3813,2021-11-05,03813.HK,寶勝國際,42378000,0.79,HK
3800,2021-11-05,03800.HK,保利協鑫能源,4674865452,18.64,HK
1877,2021-11-05,01877.HK,君實生物,29483400,13.44,HK
1876,2021-11-05,01876.HK,百威亞太,10743308,0.07,HK
1873,2021-11-05,01873.HK,維亞生物,454268000,23.59,HK
1033,2021-11-05,01033.HK,中石化油服,382328000,7.05,HK
1031,2021-11-05,01031.HK,金利豐金融,546000,0.0,HK
1030,2021-11-05,01030.HK,新城發展,383220000,6.17,HK
1028,2021-11-05,01028.HK,千百度,140364000,6.75,HK
1024,2021-11-05,01024.HK,快手-W,85300600,2.03,HK
998,2021-11-05,00998.HK,中信銀行,2801219317,18.81,HK
996,2021-11-05,00996.HK,嘉年華國際,223151700,23.53,HK
995,2021-11-05,00995.HK,安徽皖通高速公路,132384000,26.85,HK
992,2021-11-05,00992.HK,聯想集團,250871470,2.08,HK
991,2021-11-05,00991.HK,大唐發電,346540000,5.66,HK
989,2021-11-05,00989.HK,華音國際控股,118585000,1.75,HK
981,2021-11-05,00981.HK,中芯國際,1529440563,19.34,HK
978,2021-11-05,00978.HK,招商局置地,209792000,4.27,HK
1038,2021-11-05,01038.HK,長江基建集團,8943000,0.33,HK
976,2021-11-05,00976.HK,齊合環保,132462000,8.25,HK
967,2021-11-05,00967.HK,桑德國際,289000,0.01,HK
966,2021-11-05,00966.HK,中國太平,330286680,9.18,HK
960,2021-11-05,00960.HK,龍湖集團,93731649,1.54,HK
956,2021-11-05,00956.HK,新天綠色能源,372339000,20.24,HK
951,2021-11-05,00951.HK,超威動力,97517000,8.83,HK
950,2021-11-05,00950.HK,李氏大藥廠,926000,0.15,HK
941,2021-11-05,00941.HK,中國移動,1689768913,8.24,HK
939,2021-11-05,00939.HK,建設銀行,25750556678,10.7,HK
934,2021-11-05,00934.HK,中石化冠德,125868000,5.06,HK
931,2021-11-05,00931.HK,中國天然氣,108931000,1.92,HK
921,2021-11-05,00921.HK,海信家電,42803959,9.3,HK
916,2021-11-05,00916.HK,龍源電力,362776014,10.85,HK
914,2021-11-05,00914.HK,海螺水泥,91239109,7.01,HK
968,2021-11-05,00968.HK,信義光能,456629817,5.13,HK
1044,2021-11-05,01044.HK,恆安國際,18969105,1.62,HK
1052,2021-11-05,01052.HK,越秀交通基建,65225425,3.89,HK
1053,2021-11-05,01053.HK,重慶鋼鐵股份,57054000,10.59,HK
1138,2021-11-05,01138.HK,中遠海能,216996003,16.73,HK
1137,2021-11-05,01137.HK,香港科技探索,1196000,0.13,HK
1131,2021-11-05,01131.HK,鴻寶資源,583090000,9.14,HK
1128,2021-11-05,01128.HK,永利澳門,38309600,0.72,HK
1119,2021-11-05,01119.HK,創夢天地,142734900,10.85,HK
1117,2021-11-05,01117.HK,現代牧業,663320000,9.32,HK
1115,2021-11-05,01115.HK,西藏水資源,160331000,6.16,HK
1114,2021-11-05,01114.HK,BRILLIANCECHI,98802592,1.94,HK
1113,2021-11-05,01113.HK,長實集團,9928255,0.26,HK
1112,2021-11-05,01112.HK,H&H國際控股,22801000,3.52,HK
1109,2021-11-05,01109.HK,華潤置地,176904051,2.48,HK
1108,2021-11-05,01108.HK,洛陽玻璃股份,78116000,31.23,HK
1099,2021-11-05,01099.HK,國藥控股,35895112,2.66,HK
1098,2021-11-05,01098.HK,路勁,4198000,0.56,HK
1097,2021-11-05,01097.HK,有線寬頻,67068,0.0,HK
1093,2021-11-05,01093.HK,石藥集團,510218269,4.25,HK
1088,2021-11-05,01088.HK,中國神華,1025877076,30.37,HK
1086,2021-11-05,01086.HK,好孩子國際,18170000,1.08,HK
1083,2021-11-05,01083.HK,港華燃氣,88719634,2.91,HK
1076,2021-11-05,01076.HK,博華太平洋,19115000,0.26,HK
1072,2021-11-05,01072.HK,東方電氣,82326210,24.2,HK
1071,2021-11-05,01071.HK,華電國際電力股份,833426000,48.53,HK
1070,2021-11-05,01070.HK,TCL電子,108496666,4.37,HK
1068,2021-11-05,01068.HK,雨潤食品,15327000,0.84,HK
1066,2021-11-05,01066.HK,威高股份,554122756,12.24,HK
1065,2021-11-05,01065.HK,天津創業環保股份,156516100,46.02,HK
1060,2021-11-05,01060.HK,阿里影業,4156068620,15.48,HK
1057,2021-11-05,01057.HK,浙江世寶,64127000,29.57,HK
1055,2021-11-05,01055.HK,中國南方航空股份,312393498,7.29,HK
911,2021-11-05,00911.HK,前海健康,87137750,5.14,HK
909,2021-11-05,00909.HK,明源雲,59256000,3.0,HK
906,2021-11-05,00906.HK,中糧包裝,6889000,0.61,HK
902,2021-11-05,00902.HK,華能國際電力股份,2228064896,47.39,HK
775,2021-11-05,00775.HK,長江生命科技,45282200,0.47,HK
772,2021-11-05,00772.HK,閱文集團,89374791,8.74,HK
763,2021-11-05,00763.HK,中興通訊,184031598,24.35,HK
762,2021-11-05,00762.HK,中國聯通,1236414517,4.03,HK
754,2021-11-05,00754.HK,合生創展集團,41224800,1.89,HK
753,2021-11-05,00753.HK,中國國航,433399631,9.49,HK
751,2021-11-05,00751.HK,創維集團,276746745,10.36,HK
743,2021-11-05,00743.HK,亞洲水泥(中國),38684597,2.46,HK
737,2021-11-05,00737.HK,灣區發展,1333500,0.04,HK
732,2021-11-05,00732.HK,信利國際,167322000,5.08,HK
729,2021-11-05,00729.HK,五龍電動車,70130750,2.79,HK
728,2021-11-05,00728.HK,中國電信,3972421130,28.61,HK
721,2021-11-05,00721.HK,中國金融國際,303810000,2.76,HK
719,2021-11-05,00719.HK,山東新華製藥股份,73544400,37.71,HK
718,2021-11-05,00718.HK,太和控股,19705000,0.37,HK
715,2021-11-05,00715.HK,中泛控股,426000,0.0,HK
709,2021-11-05,00709.HK,佐丹奴國際,842000,0.05,HK
700,2021-11-05,00700.HK,騰訊控股,607961025,6.33,HK
698,2021-11-05,00698.HK,通達集團,66295000,0.67,HK
697,2021-11-05,00697.HK,首程控股,107006410,1.46,HK
696,2021-11-05,00696.HK,中國民航信息網絡,25394000,2.71,HK
694,2021-11-05,00694.HK,北京首都機場股份,134584020,7.16,HK
691,2021-11-05,00691.HK,山水水泥,3236000,0.06,HK
688,2021-11-05,00688.HK,中國海外發展,281670231,2.56,HK
687,2021-11-05,00687.HK,泰昇集團,10556000,0.31,HK
686,2021-11-05,00686.HK,北京能源國際,282838000,1.26,HK
683,2021-11-05,00683.HK,嘉里建設,2018476,0.13,HK
680,2021-11-05,00680.HK,南海控股,219450000,0.31,HK
670,2021-11-05,00670.HK,中國東方航空股份,438923567,8.47,HK
777,2021-11-05,00777.HK,網龍,21706600,3.95,HK
1140,2021-11-05,01140.HK,華科資本,87344000,2.5,HK
780,2021-11-05,00780.HK,同程藝龍,114369311,5.16,HK
788,2021-11-05,00788.HK,中國鐵塔,1582300140,3.38,HK
895,2021-11-05,00895.HK,東江環保,68103200,34.02,HK
885,2021-11-05,00885.HK,仁天科技控股,1110000,0.01,HK
884,2021-11-05,00884.HK,旭輝控股集團,425271559,5.08,HK
883,2021-11-05,00883.HK,中國海洋石油,5565134865,12.46,HK
881,2021-11-05,00881.HK,中升控股,99267300,4.1,HK
880,2021-11-05,00880.HK,澳博控股,186837283,3.28,HK
874,2021-11-05,00874.HK,白雲山,72516493,32.97,HK
873,2021-11-05,00873.HK,世茂服務,52823000,2.12,HK
868,2021-11-05,00868.HK,信義玻璃,125383630,3.11,HK
867,2021-11-05,00867.HK,康哲藥業,72224618,2.92,HK
